,index,M_Call_Name,M_Call_Arg,Receiver_var,File_Name_x,MethodName,M_Call_Arg_len,Swap_arg_listing,MethodClass,M_D_Name,M_D_Arg,File_Name_y,Class_name,M_D_Arg_len,File_Name_without_extension
23136,23136,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\los-cocos\cocos\test\test_reverse_time.py,insert,2,0 ; <class 'int'>,sys,insert,"'self', 'key', 'value'",D:\Testing\katharosada\botchallenge\client\google\protobuf\internal\containers.py,RepeatedScalarFieldContainer,3.0,containers
23137,23137,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\los-cocos\cocos\test\test_reverse_time.py,insert,2,0 ; <class 'int'>,sys,insert,"'self', 'lineno', 'obj'",D:\Testing\kdart\pycopia\process\pycopia\crontab.py,CrontabFile,3.0,crontab
23138,23138,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\los-cocos\cocos\test\test_reverse_time.py,insert,2,0 ; <class 'int'>,sys,insert,"'self', 'ind', 'obj'",D:\Testing\kdart\pycopia\WWW\pycopia\WWW\XHTML.py,XHTMLDocument,3.0,XHTML
23139,23139,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\los-cocos\cocos\test\test_reverse_time.py,insert,2,0 ; <class 'int'>,sys,insert,"'self', 'data', 'encoding'",D:\Testing\kdart\pycopia\WWW\pycopia\WWW\XHTML.py,DynamicNode,3.0,XHTML
23140,23140,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\los-cocos\cocos\test\test_reverse_time.py,insert,2,0 ; <class 'int'>,sys,insert,"'self', 'data'",D:\Testing\kdart\pycopia\XML\pycopia\XML\POM.py,Text,2.0,POM
23141,23141,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\los-cocos\cocos\test\test_reverse_time.py,insert,2,0 ; <class 'int'>,sys,insert,"'self', 'data', 'encoding'",D:\Testing\kdart\pycopia\XML\pycopia\XML\POM.py,Comment,3.0,POM
23142,23142,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\los-cocos\cocos\test\test_reverse_time.py,insert,2,0 ; <class 'int'>,sys,insert,"'self', 'data', 'encoding'",D:\Testing\kdart\pycopia\XML\pycopia\XML\POM.py,ASIS,3.0,POM
23143,23143,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\los-cocos\cocos\test\test_reverse_time.py,insert,2,0 ; <class 'int'>,sys,insert,"'self', 'index', 'obj'",D:\Testing\kdart\pycopia\XML\pycopia\XML\POM.py,ElementNode,3.0,POM
23144,23144,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\los-cocos\cocos\test\test_reverse_time.py,insert,2,0 ; <class 'int'>,sys,insert,"'self', 'index', 'value'",D:\Testing\kennethreitz\tablib\tablib\core.py,Row,3.0,core
23145,23145,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\los-cocos\cocos\test\test_reverse_time.py,insert,2,0 ; <class 'int'>,sys,insert,"'self', 'index', 'row', 'tags'",D:\Testing\kennethreitz\tablib\tablib\core.py,Dataset,4.0,core
23146,23146,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\los-cocos\cocos\test\test_reverse_time.py,insert,2,0 ; <class 'int'>,sys,insert,"'self', 'kwargs'",D:\Testing\kimpettersen\random-sublime-text-plugin\random.py,RandomWindow,2.0,random
23147,23147,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\los-cocos\cocos\test\test_reverse_time.py,insert,2,0 ; <class 'int'>,sys,insert,"'self', 'view', 'generator'",D:\Testing\kimpettersen\random-sublime-text-plugin\random.py,RandomText,3.0,random
23148,23148,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\los-cocos\cocos\test\test_reverse_time.py,insert,2,0 ; <class 'int'>,sys,insert,"'self', 'i', 'value'",D:\Testing\kroger\pyknon\pyknon\music.py,NoteSeq,3.0,music
23149,23149,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\los-cocos\cocos\test\test_reverse_time.py,insert,2,0 ; <class 'int'>,sys,insert,"'self', 'index', 'items'",D:\Testing\kuri65536\python-for-android\python-modules\twisted\twisted\spread\ui\tkutil.py,CList,3.0,tkutil
23150,23150,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\los-cocos\cocos\test\test_reverse_time.py,insert,2,0 ; <class 'int'>,sys,insert,"'self', 'edit', 'location', 'text'",D:\Testing\lifted-studios\AutoCopyright\tests\MockView.py,MockView,4.0,MockView
23151,23151,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\los-cocos\cocos\test\test_reverse_time.py,insert,2,0 ; <class 'int'>,sys,insert,"'self', 'documents'",D:\Testing\lonelycode\Mojo\Mojo\Backends\PyMongoBackend\pymongo_backend.py,Collection,2.0,pymongo_backend
23152,23152,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\los-cocos\cocos\test\test_reverse_time.py,insert,2,0 ; <class 'int'>,sys,insert,"'self', 'documents'",D:\Testing\lonelycode\Mojo\Mojo\Backends\base_interface.py,CollectionModelInterface,2.0,base_interface
23153,23153,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\los-cocos\cocos\test\test_reverse_time.py,insert,2,0 ; <class 'int'>,sys,insert,"'klass', 'to_insert'",D:\Testing\lonelycode\Mojo\Mojo\ObjectMapper\ModelPrototype.py,Model,2.0,ModelPrototype
23154,23154,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\los-cocos\cocos\test\test_ripple3d.py,insert,2,0 ; <class 'int'>,sys,insert,"'self', 'window', 'first_line'",D:\Testing\Julian\PyVi\pyvi\window.py,Buffer,3.0,window
23155,23155,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\los-cocos\cocos\test\test_ripple3d.py,insert,2,0 ; <class 'int'>,sys,insert,'self',D:\Testing\Julian\PyVi\pyvi\window.py,Window,1.0,window
23156,23156,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\los-cocos\cocos\test\test_ripple3d.py,insert,2,0 ; <class 'int'>,sys,insert,"'self', 'a'",D:\Testing\justdark\dml\build\lib\dml\tool\heap.py,Heap,2.0,heap
23157,23157,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\los-cocos\cocos\test\test_ripple3d.py,insert,2,0 ; <class 'int'>,sys,insert,"'self', 'el'",D:\Testing\kachayev\fn.py\fn\immutable\heap.py,SkewHeap,2.0,heap
23158,23158,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\los-cocos\cocos\test\test_ripple3d.py,insert,2,0 ; <class 'int'>,sys,insert,"'self', 'el'",D:\Testing\kachayev\fn.py\fn\immutable\heap.py,PairingHeap,2.0,heap
23159,23159,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\los-cocos\cocos\test\test_ripple3d.py,insert,2,0 ; <class 'int'>,sys,insert,"'self', 'word'",D:\Testing\kamyu104\LeetCode\Python\implement-trie-prefix-tree.py,Trie,2.0,implement-trie-prefix-tree
23160,23160,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\los-cocos\cocos\test\test_ripple3d.py,insert,2,0 ; <class 'int'>,sys,insert,"'self', 'key', 'value'",D:\Testing\katharosada\botchallenge\client\google\protobuf\internal\containers.py,RepeatedScalarFieldContainer,3.0,containers
23161,23161,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\los-cocos\cocos\test\test_ripple3d.py,insert,2,0 ; <class 'int'>,sys,insert,"'self', 'lineno', 'obj'",D:\Testing\kdart\pycopia\process\pycopia\crontab.py,CrontabFile,3.0,crontab
23162,23162,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\los-cocos\cocos\test\test_ripple3d.py,insert,2,0 ; <class 'int'>,sys,insert,"'self', 'ind', 'obj'",D:\Testing\kdart\pycopia\WWW\pycopia\WWW\XHTML.py,XHTMLDocument,3.0,XHTML
23163,23163,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\los-cocos\cocos\test\test_ripple3d.py,insert,2,0 ; <class 'int'>,sys,insert,"'self', 'data', 'encoding'",D:\Testing\kdart\pycopia\WWW\pycopia\WWW\XHTML.py,DynamicNode,3.0,XHTML
23164,23164,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\los-cocos\cocos\test\test_ripple3d.py,insert,2,0 ; <class 'int'>,sys,insert,"'self', 'data'",D:\Testing\kdart\pycopia\XML\pycopia\XML\POM.py,Text,2.0,POM
23165,23165,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\los-cocos\cocos\test\test_ripple3d.py,insert,2,0 ; <class 'int'>,sys,insert,"'self', 'data', 'encoding'",D:\Testing\kdart\pycopia\XML\pycopia\XML\POM.py,Comment,3.0,POM
23166,23166,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\los-cocos\cocos\test\test_ripple3d.py,insert,2,0 ; <class 'int'>,sys,insert,"'self', 'data', 'encoding'",D:\Testing\kdart\pycopia\XML\pycopia\XML\POM.py,ASIS,3.0,POM
23167,23167,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\los-cocos\cocos\test\test_ripple3d.py,insert,2,0 ; <class 'int'>,sys,insert,"'self', 'index', 'obj'",D:\Testing\kdart\pycopia\XML\pycopia\XML\POM.py,ElementNode,3.0,POM
23168,23168,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\los-cocos\cocos\test\test_ripple3d.py,insert,2,0 ; <class 'int'>,sys,insert,"'self', 'index', 'value'",D:\Testing\kennethreitz\tablib\tablib\core.py,Row,3.0,core
23169,23169,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\los-cocos\cocos\test\test_ripple3d.py,insert,2,0 ; <class 'int'>,sys,insert,"'self', 'index', 'row', 'tags'",D:\Testing\kennethreitz\tablib\tablib\core.py,Dataset,4.0,core
23170,23170,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\los-cocos\cocos\test\test_ripple3d.py,insert,2,0 ; <class 'int'>,sys,insert,"'self', 'kwargs'",D:\Testing\kimpettersen\random-sublime-text-plugin\random.py,RandomWindow,2.0,random
23171,23171,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\los-cocos\cocos\test\test_ripple3d.py,insert,2,0 ; <class 'int'>,sys,insert,"'self', 'view', 'generator'",D:\Testing\kimpettersen\random-sublime-text-plugin\random.py,RandomText,3.0,random
23172,23172,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\los-cocos\cocos\test\test_ripple3d.py,insert,2,0 ; <class 'int'>,sys,insert,"'self', 'i', 'value'",D:\Testing\kroger\pyknon\pyknon\music.py,NoteSeq,3.0,music
23173,23173,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\los-cocos\cocos\test\test_ripple3d.py,insert,2,0 ; <class 'int'>,sys,insert,"'self', 'index', 'items'",D:\Testing\kuri65536\python-for-android\python-modules\twisted\twisted\spread\ui\tkutil.py,CList,3.0,tkutil
23174,23174,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\los-cocos\cocos\test\test_ripple3d.py,insert,2,0 ; <class 'int'>,sys,insert,"'self', 'edit', 'location', 'text'",D:\Testing\lifted-studios\AutoCopyright\tests\MockView.py,MockView,4.0,MockView
23175,23175,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\los-cocos\cocos\test\test_ripple3d.py,insert,2,0 ; <class 'int'>,sys,insert,"'self', 'documents'",D:\Testing\lonelycode\Mojo\Mojo\Backends\PyMongoBackend\pymongo_backend.py,Collection,2.0,pymongo_backend
23176,23176,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\los-cocos\cocos\test\test_ripple3d.py,insert,2,0 ; <class 'int'>,sys,insert,"'self', 'documents'",D:\Testing\lonelycode\Mojo\Mojo\Backends\base_interface.py,CollectionModelInterface,2.0,base_interface
23177,23177,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\los-cocos\cocos\test\test_ripple3d.py,insert,2,0 ; <class 'int'>,sys,insert,"'klass', 'to_insert'",D:\Testing\lonelycode\Mojo\Mojo\ObjectMapper\ModelPrototype.py,Model,2.0,ModelPrototype
23178,23178,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\los-cocos\cocos\test\test_rotate.py,insert,2,0 ; <class 'int'>,sys,insert,"'self', 'window', 'first_line'",D:\Testing\Julian\PyVi\pyvi\window.py,Buffer,3.0,window
23179,23179,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\los-cocos\cocos\test\test_rotate.py,insert,2,0 ; <class 'int'>,sys,insert,'self',D:\Testing\Julian\PyVi\pyvi\window.py,Window,1.0,window
23180,23180,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\los-cocos\cocos\test\test_rotate.py,insert,2,0 ; <class 'int'>,sys,insert,"'self', 'a'",D:\Testing\justdark\dml\build\lib\dml\tool\heap.py,Heap,2.0,heap
23181,23181,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\los-cocos\cocos\test\test_rotate.py,insert,2,0 ; <class 'int'>,sys,insert,"'self', 'el'",D:\Testing\kachayev\fn.py\fn\immutable\heap.py,SkewHeap,2.0,heap
23182,23182,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\los-cocos\cocos\test\test_rotate.py,insert,2,0 ; <class 'int'>,sys,insert,"'self', 'el'",D:\Testing\kachayev\fn.py\fn\immutable\heap.py,PairingHeap,2.0,heap
23183,23183,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\los-cocos\cocos\test\test_rotate.py,insert,2,0 ; <class 'int'>,sys,insert,"'self', 'word'",D:\Testing\kamyu104\LeetCode\Python\implement-trie-prefix-tree.py,Trie,2.0,implement-trie-prefix-tree
23184,23184,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\los-cocos\cocos\test\test_rotate.py,insert,2,0 ; <class 'int'>,sys,insert,"'self', 'key', 'value'",D:\Testing\katharosada\botchallenge\client\google\protobuf\internal\containers.py,RepeatedScalarFieldContainer,3.0,containers
23185,23185,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\los-cocos\cocos\test\test_rotate.py,insert,2,0 ; <class 'int'>,sys,insert,"'self', 'lineno', 'obj'",D:\Testing\kdart\pycopia\process\pycopia\crontab.py,CrontabFile,3.0,crontab
23186,23186,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\los-cocos\cocos\test\test_rotate.py,insert,2,0 ; <class 'int'>,sys,insert,"'self', 'ind', 'obj'",D:\Testing\kdart\pycopia\WWW\pycopia\WWW\XHTML.py,XHTMLDocument,3.0,XHTML
23187,23187,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\los-cocos\cocos\test\test_rotate.py,insert,2,0 ; <class 'int'>,sys,insert,"'self', 'data', 'encoding'",D:\Testing\kdart\pycopia\WWW\pycopia\WWW\XHTML.py,DynamicNode,3.0,XHTML
23188,23188,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\los-cocos\cocos\test\test_rotate.py,insert,2,0 ; <class 'int'>,sys,insert,"'self', 'data'",D:\Testing\kdart\pycopia\XML\pycopia\XML\POM.py,Text,2.0,POM
23189,23189,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\los-cocos\cocos\test\test_rotate.py,insert,2,0 ; <class 'int'>,sys,insert,"'self', 'data', 'encoding'",D:\Testing\kdart\pycopia\XML\pycopia\XML\POM.py,Comment,3.0,POM
23190,23190,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\los-cocos\cocos\test\test_rotate.py,insert,2,0 ; <class 'int'>,sys,insert,"'self', 'data', 'encoding'",D:\Testing\kdart\pycopia\XML\pycopia\XML\POM.py,ASIS,3.0,POM
23191,23191,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\los-cocos\cocos\test\test_rotate.py,insert,2,0 ; <class 'int'>,sys,insert,"'self', 'index', 'obj'",D:\Testing\kdart\pycopia\XML\pycopia\XML\POM.py,ElementNode,3.0,POM
23192,23192,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\los-cocos\cocos\test\test_rotate.py,insert,2,0 ; <class 'int'>,sys,insert,"'self', 'index', 'value'",D:\Testing\kennethreitz\tablib\tablib\core.py,Row,3.0,core
23193,23193,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\los-cocos\cocos\test\test_rotate.py,insert,2,0 ; <class 'int'>,sys,insert,"'self', 'index', 'row', 'tags'",D:\Testing\kennethreitz\tablib\tablib\core.py,Dataset,4.0,core
23194,23194,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\los-cocos\cocos\test\test_rotate.py,insert,2,0 ; <class 'int'>,sys,insert,"'self', 'kwargs'",D:\Testing\kimpettersen\random-sublime-text-plugin\random.py,RandomWindow,2.0,random
23195,23195,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\los-cocos\cocos\test\test_rotate.py,insert,2,0 ; <class 'int'>,sys,insert,"'self', 'view', 'generator'",D:\Testing\kimpettersen\random-sublime-text-plugin\random.py,RandomText,3.0,random
23196,23196,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\los-cocos\cocos\test\test_rotate.py,insert,2,0 ; <class 'int'>,sys,insert,"'self', 'i', 'value'",D:\Testing\kroger\pyknon\pyknon\music.py,NoteSeq,3.0,music
23197,23197,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\los-cocos\cocos\test\test_rotate.py,insert,2,0 ; <class 'int'>,sys,insert,"'self', 'index', 'items'",D:\Testing\kuri65536\python-for-android\python-modules\twisted\twisted\spread\ui\tkutil.py,CList,3.0,tkutil
23198,23198,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\los-cocos\cocos\test\test_rotate.py,insert,2,0 ; <class 'int'>,sys,insert,"'self', 'edit', 'location', 'text'",D:\Testing\lifted-studios\AutoCopyright\tests\MockView.py,MockView,4.0,MockView
23199,23199,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\los-cocos\cocos\test\test_rotate.py,insert,2,0 ; <class 'int'>,sys,insert,"'self', 'documents'",D:\Testing\lonelycode\Mojo\Mojo\Backends\PyMongoBackend\pymongo_backend.py,Collection,2.0,pymongo_backend
23200,23200,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\los-cocos\cocos\test\test_rotate.py,insert,2,0 ; <class 'int'>,sys,insert,"'self', 'documents'",D:\Testing\lonelycode\Mojo\Mojo\Backends\base_interface.py,CollectionModelInterface,2.0,base_interface
23201,23201,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\los-cocos\cocos\test\test_rotate.py,insert,2,0 ; <class 'int'>,sys,insert,"'klass', 'to_insert'",D:\Testing\lonelycode\Mojo\Mojo\ObjectMapper\ModelPrototype.py,Model,2.0,ModelPrototype
23202,23202,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\los-cocos\cocos\test\test_rotate_reverse.py,insert,2,0 ; <class 'int'>,sys,insert,"'self', 'window', 'first_line'",D:\Testing\Julian\PyVi\pyvi\window.py,Buffer,3.0,window
23203,23203,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\los-cocos\cocos\test\test_rotate_reverse.py,insert,2,0 ; <class 'int'>,sys,insert,'self',D:\Testing\Julian\PyVi\pyvi\window.py,Window,1.0,window
23204,23204,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\los-cocos\cocos\test\test_rotate_reverse.py,insert,2,0 ; <class 'int'>,sys,insert,"'self', 'a'",D:\Testing\justdark\dml\build\lib\dml\tool\heap.py,Heap,2.0,heap
23205,23205,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\los-cocos\cocos\test\test_rotate_reverse.py,insert,2,0 ; <class 'int'>,sys,insert,"'self', 'el'",D:\Testing\kachayev\fn.py\fn\immutable\heap.py,SkewHeap,2.0,heap
23206,23206,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\los-cocos\cocos\test\test_rotate_reverse.py,insert,2,0 ; <class 'int'>,sys,insert,"'self', 'el'",D:\Testing\kachayev\fn.py\fn\immutable\heap.py,PairingHeap,2.0,heap
23207,23207,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\los-cocos\cocos\test\test_rotate_reverse.py,insert,2,0 ; <class 'int'>,sys,insert,"'self', 'word'",D:\Testing\kamyu104\LeetCode\Python\implement-trie-prefix-tree.py,Trie,2.0,implement-trie-prefix-tree
23208,23208,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\los-cocos\cocos\test\test_rotate_reverse.py,insert,2,0 ; <class 'int'>,sys,insert,"'self', 'key', 'value'",D:\Testing\katharosada\botchallenge\client\google\protobuf\internal\containers.py,RepeatedScalarFieldContainer,3.0,containers
23209,23209,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\los-cocos\cocos\test\test_rotate_reverse.py,insert,2,0 ; <class 'int'>,sys,insert,"'self', 'lineno', 'obj'",D:\Testing\kdart\pycopia\process\pycopia\crontab.py,CrontabFile,3.0,crontab
23210,23210,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\los-cocos\cocos\test\test_rotate_reverse.py,insert,2,0 ; <class 'int'>,sys,insert,"'self', 'ind', 'obj'",D:\Testing\kdart\pycopia\WWW\pycopia\WWW\XHTML.py,XHTMLDocument,3.0,XHTML
23211,23211,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\los-cocos\cocos\test\test_rotate_reverse.py,insert,2,0 ; <class 'int'>,sys,insert,"'self', 'data', 'encoding'",D:\Testing\kdart\pycopia\WWW\pycopia\WWW\XHTML.py,DynamicNode,3.0,XHTML
23212,23212,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\los-cocos\cocos\test\test_rotate_reverse.py,insert,2,0 ; <class 'int'>,sys,insert,"'self', 'data'",D:\Testing\kdart\pycopia\XML\pycopia\XML\POM.py,Text,2.0,POM
23213,23213,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\los-cocos\cocos\test\test_rotate_reverse.py,insert,2,0 ; <class 'int'>,sys,insert,"'self', 'data', 'encoding'",D:\Testing\kdart\pycopia\XML\pycopia\XML\POM.py,Comment,3.0,POM
23214,23214,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\los-cocos\cocos\test\test_rotate_reverse.py,insert,2,0 ; <class 'int'>,sys,insert,"'self', 'data', 'encoding'",D:\Testing\kdart\pycopia\XML\pycopia\XML\POM.py,ASIS,3.0,POM
23215,23215,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\los-cocos\cocos\test\test_rotate_reverse.py,insert,2,0 ; <class 'int'>,sys,insert,"'self', 'index', 'obj'",D:\Testing\kdart\pycopia\XML\pycopia\XML\POM.py,ElementNode,3.0,POM
23216,23216,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\los-cocos\cocos\test\test_rotate_reverse.py,insert,2,0 ; <class 'int'>,sys,insert,"'self', 'index', 'value'",D:\Testing\kennethreitz\tablib\tablib\core.py,Row,3.0,core
23217,23217,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\los-cocos\cocos\test\test_rotate_reverse.py,insert,2,0 ; <class 'int'>,sys,insert,"'self', 'index', 'row', 'tags'",D:\Testing\kennethreitz\tablib\tablib\core.py,Dataset,4.0,core
23218,23218,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\los-cocos\cocos\test\test_rotate_reverse.py,insert,2,0 ; <class 'int'>,sys,insert,"'self', 'kwargs'",D:\Testing\kimpettersen\random-sublime-text-plugin\random.py,RandomWindow,2.0,random
23219,23219,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\los-cocos\cocos\test\test_rotate_reverse.py,insert,2,0 ; <class 'int'>,sys,insert,"'self', 'view', 'generator'",D:\Testing\kimpettersen\random-sublime-text-plugin\random.py,RandomText,3.0,random
23220,23220,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\los-cocos\cocos\test\test_rotate_reverse.py,insert,2,0 ; <class 'int'>,sys,insert,"'self', 'i', 'value'",D:\Testing\kroger\pyknon\pyknon\music.py,NoteSeq,3.0,music
23221,23221,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\los-cocos\cocos\test\test_rotate_reverse.py,insert,2,0 ; <class 'int'>,sys,insert,"'self', 'index', 'items'",D:\Testing\kuri65536\python-for-android\python-modules\twisted\twisted\spread\ui\tkutil.py,CList,3.0,tkutil
23222,23222,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\los-cocos\cocos\test\test_rotate_reverse.py,insert,2,0 ; <class 'int'>,sys,insert,"'self', 'edit', 'location', 'text'",D:\Testing\lifted-studios\AutoCopyright\tests\MockView.py,MockView,4.0,MockView
23223,23223,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\los-cocos\cocos\test\test_rotate_reverse.py,insert,2,0 ; <class 'int'>,sys,insert,"'self', 'documents'",D:\Testing\lonelycode\Mojo\Mojo\Backends\PyMongoBackend\pymongo_backend.py,Collection,2.0,pymongo_backend
23224,23224,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\los-cocos\cocos\test\test_rotate_reverse.py,insert,2,0 ; <class 'int'>,sys,insert,"'self', 'documents'",D:\Testing\lonelycode\Mojo\Mojo\Backends\base_interface.py,CollectionModelInterface,2.0,base_interface
23225,23225,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\los-cocos\cocos\test\test_rotate_reverse.py,insert,2,0 ; <class 'int'>,sys,insert,"'klass', 'to_insert'",D:\Testing\lonelycode\Mojo\Mojo\ObjectMapper\ModelPrototype.py,Model,2.0,ModelPrototype
23226,23226,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\los-cocos\cocos\test\test_scaleto.py,insert,2,0 ; <class 'int'>,sys,insert,"'self', 'window', 'first_line'",D:\Testing\Julian\PyVi\pyvi\window.py,Buffer,3.0,window
23227,23227,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\los-cocos\cocos\test\test_scaleto.py,insert,2,0 ; <class 'int'>,sys,insert,'self',D:\Testing\Julian\PyVi\pyvi\window.py,Window,1.0,window
23228,23228,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\los-cocos\cocos\test\test_scaleto.py,insert,2,0 ; <class 'int'>,sys,insert,"'self', 'a'",D:\Testing\justdark\dml\build\lib\dml\tool\heap.py,Heap,2.0,heap
23229,23229,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\los-cocos\cocos\test\test_scaleto.py,insert,2,0 ; <class 'int'>,sys,insert,"'self', 'el'",D:\Testing\kachayev\fn.py\fn\immutable\heap.py,SkewHeap,2.0,heap
23230,23230,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\los-cocos\cocos\test\test_scaleto.py,insert,2,0 ; <class 'int'>,sys,insert,"'self', 'el'",D:\Testing\kachayev\fn.py\fn\immutable\heap.py,PairingHeap,2.0,heap
23231,23231,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\los-cocos\cocos\test\test_scaleto.py,insert,2,0 ; <class 'int'>,sys,insert,"'self', 'word'",D:\Testing\kamyu104\LeetCode\Python\implement-trie-prefix-tree.py,Trie,2.0,implement-trie-prefix-tree
23232,23232,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\los-cocos\cocos\test\test_scaleto.py,insert,2,0 ; <class 'int'>,sys,insert,"'self', 'key', 'value'",D:\Testing\katharosada\botchallenge\client\google\protobuf\internal\containers.py,RepeatedScalarFieldContainer,3.0,containers
23233,23233,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\los-cocos\cocos\test\test_scaleto.py,insert,2,0 ; <class 'int'>,sys,insert,"'self', 'lineno', 'obj'",D:\Testing\kdart\pycopia\process\pycopia\crontab.py,CrontabFile,3.0,crontab
