,index,M_Call_Name,M_Call_Arg,Receiver_var,File_Name_x,MethodName,M_Call_Arg_len,MethodClass,Swap_arg_listing,M_D_Name,M_D_Arg,File_Name_y,Class_name,M_D_Arg_len,File_Name_without_extension
13,13,"_run,add_argument","-c ; <class 'str'>, --color ; <class 'str'>",,D:\Testing\Julian\Ivoire\ivoire\run.py,add_argument,2,_run, --color ; <class 'str'> -c ; <class 'str'>,add_argument,'self',D:\Testing\KavenC\Linot\linot\arg_parser.py,LinotArgParser,1.0,arg_parser
17487,17487,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\los-cocos\cocos\test\test_particle_sun.py,insert,2,sys,0 ; <class 'int'>,insert,"'self', 'key', 'value'",D:\Testing\katharosada\botchallenge\client\google\protobuf\internal\containers.py,RepeatedScalarFieldContainer,3.0,containers
17488,17488,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\los-cocos\cocos\test\test_particle_sun.py,insert,2,sys,0 ; <class 'int'>,insert,"'self', 'lineno', 'obj'",D:\Testing\kdart\pycopia\process\pycopia\crontab.py,CrontabFile,3.0,crontab
17489,17489,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\los-cocos\cocos\test\test_particle_sun.py,insert,2,sys,0 ; <class 'int'>,insert,"'self', 'ind', 'obj'",D:\Testing\kdart\pycopia\WWW\pycopia\WWW\XHTML.py,XHTMLDocument,3.0,XHTML
17490,17490,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\los-cocos\cocos\test\test_particle_sun.py,insert,2,sys,0 ; <class 'int'>,insert,"'self', 'data', 'encoding'",D:\Testing\kdart\pycopia\WWW\pycopia\WWW\XHTML.py,DynamicNode,3.0,XHTML
17491,17491,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\los-cocos\cocos\test\test_particle_sun.py,insert,2,sys,0 ; <class 'int'>,insert,"'self', 'data'",D:\Testing\kdart\pycopia\XML\pycopia\XML\POM.py,Text,2.0,POM
17492,17492,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\los-cocos\cocos\test\test_particle_sun.py,insert,2,sys,0 ; <class 'int'>,insert,"'self', 'data', 'encoding'",D:\Testing\kdart\pycopia\XML\pycopia\XML\POM.py,Comment,3.0,POM
17493,17493,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\los-cocos\cocos\test\test_particle_sun.py,insert,2,sys,0 ; <class 'int'>,insert,"'self', 'data', 'encoding'",D:\Testing\kdart\pycopia\XML\pycopia\XML\POM.py,ASIS,3.0,POM
17494,17494,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\los-cocos\cocos\test\test_particle_sun.py,insert,2,sys,0 ; <class 'int'>,insert,"'self', 'index', 'obj'",D:\Testing\kdart\pycopia\XML\pycopia\XML\POM.py,ElementNode,3.0,POM
17495,17495,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\los-cocos\cocos\test\test_particle_sun.py,insert,2,sys,0 ; <class 'int'>,insert,"'self', 'index', 'value'",D:\Testing\kennethreitz\tablib\tablib\core.py,Row,3.0,core
17496,17496,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\los-cocos\cocos\test\test_particle_sun.py,insert,2,sys,0 ; <class 'int'>,insert,"'self', 'index', 'row', 'tags'",D:\Testing\kennethreitz\tablib\tablib\core.py,Dataset,4.0,core
17497,17497,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\los-cocos\cocos\test\test_particle_sun.py,insert,2,sys,0 ; <class 'int'>,insert,"'self', 'kwargs'",D:\Testing\kimpettersen\random-sublime-text-plugin\random.py,RandomWindow,2.0,random
17498,17498,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\los-cocos\cocos\test\test_particle_sun.py,insert,2,sys,0 ; <class 'int'>,insert,"'self', 'view', 'generator'",D:\Testing\kimpettersen\random-sublime-text-plugin\random.py,RandomText,3.0,random
17499,17499,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\los-cocos\cocos\test\test_particle_sun.py,insert,2,sys,0 ; <class 'int'>,insert,"'self', 'i', 'value'",D:\Testing\kroger\pyknon\pyknon\music.py,NoteSeq,3.0,music
17500,17500,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\los-cocos\cocos\test\test_particle_sun.py,insert,2,sys,0 ; <class 'int'>,insert,"'self', 'index', 'items'",D:\Testing\kuri65536\python-for-android\python-modules\twisted\twisted\spread\ui\tkutil.py,CList,3.0,tkutil
17501,17501,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\los-cocos\cocos\test\test_particle_sun.py,insert,2,sys,0 ; <class 'int'>,insert,"'self', 'edit', 'location', 'text'",D:\Testing\lifted-studios\AutoCopyright\tests\MockView.py,MockView,4.0,MockView
17502,17502,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\los-cocos\cocos\test\test_particle_sun.py,insert,2,sys,0 ; <class 'int'>,insert,"'self', 'documents'",D:\Testing\lonelycode\Mojo\Mojo\Backends\PyMongoBackend\pymongo_backend.py,Collection,2.0,pymongo_backend
17503,17503,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\los-cocos\cocos\test\test_particle_sun.py,insert,2,sys,0 ; <class 'int'>,insert,"'self', 'documents'",D:\Testing\lonelycode\Mojo\Mojo\Backends\base_interface.py,CollectionModelInterface,2.0,base_interface
17504,17504,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\los-cocos\cocos\test\test_particle_sun.py,insert,2,sys,0 ; <class 'int'>,insert,"'klass', 'to_insert'",D:\Testing\lonelycode\Mojo\Mojo\ObjectMapper\ModelPrototype.py,Model,2.0,ModelPrototype
17505,17505,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\los-cocos\cocos\test\test_platformer.py,insert,2,sys,0 ; <class 'int'>,insert,"'self', 'window', 'first_line'",D:\Testing\Julian\PyVi\pyvi\window.py,Buffer,3.0,window
17506,17506,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\los-cocos\cocos\test\test_platformer.py,insert,2,sys,0 ; <class 'int'>,insert,'self',D:\Testing\Julian\PyVi\pyvi\window.py,Window,1.0,window
17507,17507,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\los-cocos\cocos\test\test_platformer.py,insert,2,sys,0 ; <class 'int'>,insert,"'self', 'a'",D:\Testing\justdark\dml\build\lib\dml\tool\heap.py,Heap,2.0,heap
17508,17508,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\los-cocos\cocos\test\test_platformer.py,insert,2,sys,0 ; <class 'int'>,insert,"'self', 'el'",D:\Testing\kachayev\fn.py\fn\immutable\heap.py,SkewHeap,2.0,heap
17509,17509,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\los-cocos\cocos\test\test_platformer.py,insert,2,sys,0 ; <class 'int'>,insert,"'self', 'el'",D:\Testing\kachayev\fn.py\fn\immutable\heap.py,PairingHeap,2.0,heap
17510,17510,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\los-cocos\cocos\test\test_platformer.py,insert,2,sys,0 ; <class 'int'>,insert,"'self', 'word'",D:\Testing\kamyu104\LeetCode\Python\implement-trie-prefix-tree.py,Trie,2.0,implement-trie-prefix-tree
17511,17511,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\los-cocos\cocos\test\test_platformer.py,insert,2,sys,0 ; <class 'int'>,insert,"'self', 'key', 'value'",D:\Testing\katharosada\botchallenge\client\google\protobuf\internal\containers.py,RepeatedScalarFieldContainer,3.0,containers
17512,17512,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\los-cocos\cocos\test\test_platformer.py,insert,2,sys,0 ; <class 'int'>,insert,"'self', 'lineno', 'obj'",D:\Testing\kdart\pycopia\process\pycopia\crontab.py,CrontabFile,3.0,crontab
17513,17513,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\los-cocos\cocos\test\test_platformer.py,insert,2,sys,0 ; <class 'int'>,insert,"'self', 'ind', 'obj'",D:\Testing\kdart\pycopia\WWW\pycopia\WWW\XHTML.py,XHTMLDocument,3.0,XHTML
17514,17514,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\los-cocos\cocos\test\test_platformer.py,insert,2,sys,0 ; <class 'int'>,insert,"'self', 'data', 'encoding'",D:\Testing\kdart\pycopia\WWW\pycopia\WWW\XHTML.py,DynamicNode,3.0,XHTML
17515,17515,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\los-cocos\cocos\test\test_platformer.py,insert,2,sys,0 ; <class 'int'>,insert,"'self', 'data'",D:\Testing\kdart\pycopia\XML\pycopia\XML\POM.py,Text,2.0,POM
17516,17516,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\los-cocos\cocos\test\test_platformer.py,insert,2,sys,0 ; <class 'int'>,insert,"'self', 'data', 'encoding'",D:\Testing\kdart\pycopia\XML\pycopia\XML\POM.py,Comment,3.0,POM
17517,17517,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\los-cocos\cocos\test\test_platformer.py,insert,2,sys,0 ; <class 'int'>,insert,"'self', 'data', 'encoding'",D:\Testing\kdart\pycopia\XML\pycopia\XML\POM.py,ASIS,3.0,POM
17518,17518,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\los-cocos\cocos\test\test_platformer.py,insert,2,sys,0 ; <class 'int'>,insert,"'self', 'index', 'obj'",D:\Testing\kdart\pycopia\XML\pycopia\XML\POM.py,ElementNode,3.0,POM
17519,17519,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\los-cocos\cocos\test\test_platformer.py,insert,2,sys,0 ; <class 'int'>,insert,"'self', 'index', 'value'",D:\Testing\kennethreitz\tablib\tablib\core.py,Row,3.0,core
17520,17520,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\los-cocos\cocos\test\test_platformer.py,insert,2,sys,0 ; <class 'int'>,insert,"'self', 'index', 'row', 'tags'",D:\Testing\kennethreitz\tablib\tablib\core.py,Dataset,4.0,core
17521,17521,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\los-cocos\cocos\test\test_platformer.py,insert,2,sys,0 ; <class 'int'>,insert,"'self', 'kwargs'",D:\Testing\kimpettersen\random-sublime-text-plugin\random.py,RandomWindow,2.0,random
17522,17522,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\los-cocos\cocos\test\test_platformer.py,insert,2,sys,0 ; <class 'int'>,insert,"'self', 'view', 'generator'",D:\Testing\kimpettersen\random-sublime-text-plugin\random.py,RandomText,3.0,random
17523,17523,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\los-cocos\cocos\test\test_platformer.py,insert,2,sys,0 ; <class 'int'>,insert,"'self', 'i', 'value'",D:\Testing\kroger\pyknon\pyknon\music.py,NoteSeq,3.0,music
17524,17524,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\los-cocos\cocos\test\test_platformer.py,insert,2,sys,0 ; <class 'int'>,insert,"'self', 'index', 'items'",D:\Testing\kuri65536\python-for-android\python-modules\twisted\twisted\spread\ui\tkutil.py,CList,3.0,tkutil
17525,17525,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\los-cocos\cocos\test\test_platformer.py,insert,2,sys,0 ; <class 'int'>,insert,"'self', 'edit', 'location', 'text'",D:\Testing\lifted-studios\AutoCopyright\tests\MockView.py,MockView,4.0,MockView
17526,17526,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\los-cocos\cocos\test\test_platformer.py,insert,2,sys,0 ; <class 'int'>,insert,"'self', 'documents'",D:\Testing\lonelycode\Mojo\Mojo\Backends\PyMongoBackend\pymongo_backend.py,Collection,2.0,pymongo_backend
17527,17527,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\los-cocos\cocos\test\test_platformer.py,insert,2,sys,0 ; <class 'int'>,insert,"'self', 'documents'",D:\Testing\lonelycode\Mojo\Mojo\Backends\base_interface.py,CollectionModelInterface,2.0,base_interface
17528,17528,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\los-cocos\cocos\test\test_platformer.py,insert,2,sys,0 ; <class 'int'>,insert,"'klass', 'to_insert'",D:\Testing\lonelycode\Mojo\Mojo\ObjectMapper\ModelPrototype.py,Model,2.0,ModelPrototype
17550,17550,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\los-cocos\cocos\test\test_recorder.py,insert,2,sys,0 ; <class 'int'>,insert,"'self', 'window', 'first_line'",D:\Testing\Julian\PyVi\pyvi\window.py,Buffer,3.0,window
17551,17551,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\los-cocos\cocos\test\test_recorder.py,insert,2,sys,0 ; <class 'int'>,insert,'self',D:\Testing\Julian\PyVi\pyvi\window.py,Window,1.0,window
17552,17552,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\los-cocos\cocos\test\test_recorder.py,insert,2,sys,0 ; <class 'int'>,insert,"'self', 'a'",D:\Testing\justdark\dml\build\lib\dml\tool\heap.py,Heap,2.0,heap
17553,17553,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\los-cocos\cocos\test\test_recorder.py,insert,2,sys,0 ; <class 'int'>,insert,"'self', 'el'",D:\Testing\kachayev\fn.py\fn\immutable\heap.py,SkewHeap,2.0,heap
17554,17554,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\los-cocos\cocos\test\test_recorder.py,insert,2,sys,0 ; <class 'int'>,insert,"'self', 'el'",D:\Testing\kachayev\fn.py\fn\immutable\heap.py,PairingHeap,2.0,heap
17555,17555,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\los-cocos\cocos\test\test_recorder.py,insert,2,sys,0 ; <class 'int'>,insert,"'self', 'word'",D:\Testing\kamyu104\LeetCode\Python\implement-trie-prefix-tree.py,Trie,2.0,implement-trie-prefix-tree
17556,17556,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\los-cocos\cocos\test\test_recorder.py,insert,2,sys,0 ; <class 'int'>,insert,"'self', 'key', 'value'",D:\Testing\katharosada\botchallenge\client\google\protobuf\internal\containers.py,RepeatedScalarFieldContainer,3.0,containers
17557,17557,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\los-cocos\cocos\test\test_recorder.py,insert,2,sys,0 ; <class 'int'>,insert,"'self', 'lineno', 'obj'",D:\Testing\kdart\pycopia\process\pycopia\crontab.py,CrontabFile,3.0,crontab
17558,17558,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\los-cocos\cocos\test\test_recorder.py,insert,2,sys,0 ; <class 'int'>,insert,"'self', 'ind', 'obj'",D:\Testing\kdart\pycopia\WWW\pycopia\WWW\XHTML.py,XHTMLDocument,3.0,XHTML
17559,17559,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\los-cocos\cocos\test\test_recorder.py,insert,2,sys,0 ; <class 'int'>,insert,"'self', 'data', 'encoding'",D:\Testing\kdart\pycopia\WWW\pycopia\WWW\XHTML.py,DynamicNode,3.0,XHTML
17560,17560,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\los-cocos\cocos\test\test_recorder.py,insert,2,sys,0 ; <class 'int'>,insert,"'self', 'data'",D:\Testing\kdart\pycopia\XML\pycopia\XML\POM.py,Text,2.0,POM
17561,17561,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\los-cocos\cocos\test\test_recorder.py,insert,2,sys,0 ; <class 'int'>,insert,"'self', 'data', 'encoding'",D:\Testing\kdart\pycopia\XML\pycopia\XML\POM.py,Comment,3.0,POM
17562,17562,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\los-cocos\cocos\test\test_recorder.py,insert,2,sys,0 ; <class 'int'>,insert,"'self', 'data', 'encoding'",D:\Testing\kdart\pycopia\XML\pycopia\XML\POM.py,ASIS,3.0,POM
17563,17563,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\los-cocos\cocos\test\test_recorder.py,insert,2,sys,0 ; <class 'int'>,insert,"'self', 'index', 'obj'",D:\Testing\kdart\pycopia\XML\pycopia\XML\POM.py,ElementNode,3.0,POM
17564,17564,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\los-cocos\cocos\test\test_recorder.py,insert,2,sys,0 ; <class 'int'>,insert,"'self', 'index', 'value'",D:\Testing\kennethreitz\tablib\tablib\core.py,Row,3.0,core
17565,17565,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\los-cocos\cocos\test\test_recorder.py,insert,2,sys,0 ; <class 'int'>,insert,"'self', 'index', 'row', 'tags'",D:\Testing\kennethreitz\tablib\tablib\core.py,Dataset,4.0,core
17566,17566,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\los-cocos\cocos\test\test_recorder.py,insert,2,sys,0 ; <class 'int'>,insert,"'self', 'kwargs'",D:\Testing\kimpettersen\random-sublime-text-plugin\random.py,RandomWindow,2.0,random
17567,17567,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\los-cocos\cocos\test\test_recorder.py,insert,2,sys,0 ; <class 'int'>,insert,"'self', 'view', 'generator'",D:\Testing\kimpettersen\random-sublime-text-plugin\random.py,RandomText,3.0,random
17568,17568,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\los-cocos\cocos\test\test_recorder.py,insert,2,sys,0 ; <class 'int'>,insert,"'self', 'i', 'value'",D:\Testing\kroger\pyknon\pyknon\music.py,NoteSeq,3.0,music
17569,17569,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\los-cocos\cocos\test\test_recorder.py,insert,2,sys,0 ; <class 'int'>,insert,"'self', 'index', 'items'",D:\Testing\kuri65536\python-for-android\python-modules\twisted\twisted\spread\ui\tkutil.py,CList,3.0,tkutil
17570,17570,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\los-cocos\cocos\test\test_recorder.py,insert,2,sys,0 ; <class 'int'>,insert,"'self', 'edit', 'location', 'text'",D:\Testing\lifted-studios\AutoCopyright\tests\MockView.py,MockView,4.0,MockView
17571,17571,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\los-cocos\cocos\test\test_recorder.py,insert,2,sys,0 ; <class 'int'>,insert,"'self', 'documents'",D:\Testing\lonelycode\Mojo\Mojo\Backends\PyMongoBackend\pymongo_backend.py,Collection,2.0,pymongo_backend
17572,17572,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\los-cocos\cocos\test\test_recorder.py,insert,2,sys,0 ; <class 'int'>,insert,"'self', 'documents'",D:\Testing\lonelycode\Mojo\Mojo\Backends\base_interface.py,CollectionModelInterface,2.0,base_interface
17573,17573,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\los-cocos\cocos\test\test_recorder.py,insert,2,sys,0 ; <class 'int'>,insert,"'klass', 'to_insert'",D:\Testing\lonelycode\Mojo\Mojo\ObjectMapper\ModelPrototype.py,Model,2.0,ModelPrototype
17574,17574,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\los-cocos\cocos\test\test_remove.py,insert,2,sys,0 ; <class 'int'>,insert,"'self', 'window', 'first_line'",D:\Testing\Julian\PyVi\pyvi\window.py,Buffer,3.0,window
17575,17575,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\los-cocos\cocos\test\test_remove.py,insert,2,sys,0 ; <class 'int'>,insert,'self',D:\Testing\Julian\PyVi\pyvi\window.py,Window,1.0,window
17576,17576,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\los-cocos\cocos\test\test_remove.py,insert,2,sys,0 ; <class 'int'>,insert,"'self', 'a'",D:\Testing\justdark\dml\build\lib\dml\tool\heap.py,Heap,2.0,heap
17577,17577,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\los-cocos\cocos\test\test_remove.py,insert,2,sys,0 ; <class 'int'>,insert,"'self', 'el'",D:\Testing\kachayev\fn.py\fn\immutable\heap.py,SkewHeap,2.0,heap
17578,17578,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\los-cocos\cocos\test\test_remove.py,insert,2,sys,0 ; <class 'int'>,insert,"'self', 'el'",D:\Testing\kachayev\fn.py\fn\immutable\heap.py,PairingHeap,2.0,heap
17579,17579,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\los-cocos\cocos\test\test_remove.py,insert,2,sys,0 ; <class 'int'>,insert,"'self', 'word'",D:\Testing\kamyu104\LeetCode\Python\implement-trie-prefix-tree.py,Trie,2.0,implement-trie-prefix-tree
17580,17580,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\los-cocos\cocos\test\test_remove.py,insert,2,sys,0 ; <class 'int'>,insert,"'self', 'key', 'value'",D:\Testing\katharosada\botchallenge\client\google\protobuf\internal\containers.py,RepeatedScalarFieldContainer,3.0,containers
17581,17581,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\los-cocos\cocos\test\test_remove.py,insert,2,sys,0 ; <class 'int'>,insert,"'self', 'lineno', 'obj'",D:\Testing\kdart\pycopia\process\pycopia\crontab.py,CrontabFile,3.0,crontab
17582,17582,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\los-cocos\cocos\test\test_remove.py,insert,2,sys,0 ; <class 'int'>,insert,"'self', 'ind', 'obj'",D:\Testing\kdart\pycopia\WWW\pycopia\WWW\XHTML.py,XHTMLDocument,3.0,XHTML
17583,17583,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\los-cocos\cocos\test\test_remove.py,insert,2,sys,0 ; <class 'int'>,insert,"'self', 'data', 'encoding'",D:\Testing\kdart\pycopia\WWW\pycopia\WWW\XHTML.py,DynamicNode,3.0,XHTML
17584,17584,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\los-cocos\cocos\test\test_remove.py,insert,2,sys,0 ; <class 'int'>,insert,"'self', 'data'",D:\Testing\kdart\pycopia\XML\pycopia\XML\POM.py,Text,2.0,POM
17585,17585,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\los-cocos\cocos\test\test_remove.py,insert,2,sys,0 ; <class 'int'>,insert,"'self', 'data', 'encoding'",D:\Testing\kdart\pycopia\XML\pycopia\XML\POM.py,Comment,3.0,POM
17586,17586,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\los-cocos\cocos\test\test_remove.py,insert,2,sys,0 ; <class 'int'>,insert,"'self', 'data', 'encoding'",D:\Testing\kdart\pycopia\XML\pycopia\XML\POM.py,ASIS,3.0,POM
17587,17587,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\los-cocos\cocos\test\test_remove.py,insert,2,sys,0 ; <class 'int'>,insert,"'self', 'index', 'obj'",D:\Testing\kdart\pycopia\XML\pycopia\XML\POM.py,ElementNode,3.0,POM
17588,17588,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\los-cocos\cocos\test\test_remove.py,insert,2,sys,0 ; <class 'int'>,insert,"'self', 'index', 'value'",D:\Testing\kennethreitz\tablib\tablib\core.py,Row,3.0,core
17589,17589,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\los-cocos\cocos\test\test_remove.py,insert,2,sys,0 ; <class 'int'>,insert,"'self', 'index', 'row', 'tags'",D:\Testing\kennethreitz\tablib\tablib\core.py,Dataset,4.0,core
17590,17590,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\los-cocos\cocos\test\test_remove.py,insert,2,sys,0 ; <class 'int'>,insert,"'self', 'kwargs'",D:\Testing\kimpettersen\random-sublime-text-plugin\random.py,RandomWindow,2.0,random
17591,17591,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\los-cocos\cocos\test\test_remove.py,insert,2,sys,0 ; <class 'int'>,insert,"'self', 'view', 'generator'",D:\Testing\kimpettersen\random-sublime-text-plugin\random.py,RandomText,3.0,random
17592,17592,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\los-cocos\cocos\test\test_remove.py,insert,2,sys,0 ; <class 'int'>,insert,"'self', 'i', 'value'",D:\Testing\kroger\pyknon\pyknon\music.py,NoteSeq,3.0,music
17593,17593,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\los-cocos\cocos\test\test_remove.py,insert,2,sys,0 ; <class 'int'>,insert,"'self', 'index', 'items'",D:\Testing\kuri65536\python-for-android\python-modules\twisted\twisted\spread\ui\tkutil.py,CList,3.0,tkutil
17594,17594,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\los-cocos\cocos\test\test_remove.py,insert,2,sys,0 ; <class 'int'>,insert,"'self', 'edit', 'location', 'text'",D:\Testing\lifted-studios\AutoCopyright\tests\MockView.py,MockView,4.0,MockView
17595,17595,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\los-cocos\cocos\test\test_remove.py,insert,2,sys,0 ; <class 'int'>,insert,"'self', 'documents'",D:\Testing\lonelycode\Mojo\Mojo\Backends\PyMongoBackend\pymongo_backend.py,Collection,2.0,pymongo_backend
17596,17596,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\los-cocos\cocos\test\test_remove.py,insert,2,sys,0 ; <class 'int'>,insert,"'self', 'documents'",D:\Testing\lonelycode\Mojo\Mojo\Backends\base_interface.py,CollectionModelInterface,2.0,base_interface
17597,17597,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\los-cocos\cocos\test\test_remove.py,insert,2,sys,0 ; <class 'int'>,insert,"'klass', 'to_insert'",D:\Testing\lonelycode\Mojo\Mojo\ObjectMapper\ModelPrototype.py,Model,2.0,ModelPrototype
17598,17598,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\los-cocos\cocos\test\test_reverse.py,insert,2,sys,0 ; <class 'int'>,insert,"'self', 'window', 'first_line'",D:\Testing\Julian\PyVi\pyvi\window.py,Buffer,3.0,window
17599,17599,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\los-cocos\cocos\test\test_reverse.py,insert,2,sys,0 ; <class 'int'>,insert,'self',D:\Testing\Julian\PyVi\pyvi\window.py,Window,1.0,window
17600,17600,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\los-cocos\cocos\test\test_reverse.py,insert,2,sys,0 ; <class 'int'>,insert,"'self', 'a'",D:\Testing\justdark\dml\build\lib\dml\tool\heap.py,Heap,2.0,heap
17601,17601,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\los-cocos\cocos\test\test_reverse.py,insert,2,sys,0 ; <class 'int'>,insert,"'self', 'el'",D:\Testing\kachayev\fn.py\fn\immutable\heap.py,SkewHeap,2.0,heap
17602,17602,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\los-cocos\cocos\test\test_reverse.py,insert,2,sys,0 ; <class 'int'>,insert,"'self', 'el'",D:\Testing\kachayev\fn.py\fn\immutable\heap.py,PairingHeap,2.0,heap
17603,17603,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\los-cocos\cocos\test\test_reverse.py,insert,2,sys,0 ; <class 'int'>,insert,"'self', 'word'",D:\Testing\kamyu104\LeetCode\Python\implement-trie-prefix-tree.py,Trie,2.0,implement-trie-prefix-tree
17604,17604,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\los-cocos\cocos\test\test_reverse.py,insert,2,sys,0 ; <class 'int'>,insert,"'self', 'key', 'value'",D:\Testing\katharosada\botchallenge\client\google\protobuf\internal\containers.py,RepeatedScalarFieldContainer,3.0,containers
17605,17605,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\los-cocos\cocos\test\test_reverse.py,insert,2,sys,0 ; <class 'int'>,insert,"'self', 'lineno', 'obj'",D:\Testing\kdart\pycopia\process\pycopia\crontab.py,CrontabFile,3.0,crontab
17606,17606,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\los-cocos\cocos\test\test_reverse.py,insert,2,sys,0 ; <class 'int'>,insert,"'self', 'ind', 'obj'",D:\Testing\kdart\pycopia\WWW\pycopia\WWW\XHTML.py,XHTMLDocument,3.0,XHTML
