,index,M_Call_Name,M_Call_Arg,Receiver_var,File_Name_x,MethodName,M_Call_Arg_len,Swap_arg_listing,MethodClass,M_D_Name,M_D_Arg,File_Name_y,Class_name,M_D_Arg_len,File_Name_without_extension
27636,27636,"Emitter,register","django ; <class 'str'>, ROADjangoEmitter ; <class 'str'>, application/xml; charset=utf-8 ; <class 'str'>",,D:\Testing\charles-vdulac\django-roa\examples\django_roa_server\emitters.py,register,3, application/xml; charset=utf-8 ; <class 'str'>  ROADjangoEmitter ; <class 'str'> django ; <class 'str'>,Emitter,register,'linter',D:\Testing\brettcannon\caniusepython3\caniusepython3\pylint_checker.py,,1.0,pylint_checker
27637,27637,"Emitter,register","django ; <class 'str'>, ROADjangoEmitter ; <class 'str'>, application/xml; charset=utf-8 ; <class 'str'>",,D:\Testing\charles-vdulac\django-roa\examples\django_roa_server\emitters.py,register,3, application/xml; charset=utf-8 ; <class 'str'>  ROADjangoEmitter ; <class 'str'> django ; <class 'str'>,Emitter,register,"'self', 'operation', 'function'",D:\Testing\BruceSherwood\vpython-wx\site-packages\vidle3\WidgetRedirector.py,WidgetRedirector,3.0,WidgetRedirector
27638,27638,"Emitter,register","django ; <class 'str'>, ROADjangoEmitter ; <class 'str'>, application/xml; charset=utf-8 ; <class 'str'>",,D:\Testing\charles-vdulac\django-roa\examples\django_roa_server\emitters.py,register,3, application/xml; charset=utf-8 ; <class 'str'>  ROADjangoEmitter ; <class 'str'> django ; <class 'str'>,Emitter,register,,D:\Testing\bt3gl\Neat-Problems-in-Python-and-Flask\USEFUL\snippets_and_examples_Flask\example_new_user_form\app\auth\views.py,,1.0,views
27639,27639,"Emitter,register","django ; <class 'str'>, ROADjangoEmitter ; <class 'str'>, application/xml; charset=utf-8 ; <class 'str'>",,D:\Testing\charles-vdulac\django-roa\examples\django_roa_server\emitters.py,register,3, application/xml; charset=utf-8 ; <class 'str'>  ROADjangoEmitter ; <class 'str'> django ; <class 'str'>,Emitter,register,,D:\Testing\bt3gl\Neat-Problems-in-Python-and-Flask\USEFUL\snippets_and_examples_Flask\example_password_reset\app\auth\views.py,,1.0,views
27640,27640,"Emitter,register","django ; <class 'str'>, ROADjangoEmitter ; <class 'str'>, application/xml; charset=utf-8 ; <class 'str'>",,D:\Testing\charles-vdulac\django-roa\examples\django_roa_server\emitters.py,register,3, application/xml; charset=utf-8 ; <class 'str'>  ROADjangoEmitter ; <class 'str'> django ; <class 'str'>,Emitter,register,,D:\Testing\bt3gl\Neat-Problems-in-Python-and-Flask\USEFUL\snippets_and_examples_Flask\example_password_update\app\auth\views.py,,1.0,views
27641,27641,"Emitter,register","django ; <class 'str'>, ROADjangoEmitter ; <class 'str'>, application/xml; charset=utf-8 ; <class 'str'>",,D:\Testing\charles-vdulac\django-roa\examples\django_roa_server\emitters.py,register,3, application/xml; charset=utf-8 ; <class 'str'>  ROADjangoEmitter ; <class 'str'> django ; <class 'str'>,Emitter,register,"'cls', 'name', 'public_key_type', 'create_verifier'",D:\Testing\BU-NU-CLOUD-SP16\Trusted-Platform-Module-nova\nova\signature_utils.py,SignatureKeyType,4.0,signature_utils
27642,27642,"Emitter,register","django ; <class 'str'>, ROADjangoEmitter ; <class 'str'>, application/xml; charset=utf-8 ; <class 'str'>",,D:\Testing\charles-vdulac\django-roa\examples\django_roa_server\emitters.py,register,3, application/xml; charset=utf-8 ; <class 'str'>  ROADjangoEmitter ; <class 'str'> django ; <class 'str'>,Emitter,register,'f',D:\Testing\bueda\django-comrade\comrade\cronjobs\__init__.py,,1.0,__init__
27643,27643,"Emitter,register","django ; <class 'str'>, ROADjangoEmitter ; <class 'str'>, application/xml; charset=utf-8 ; <class 'str'>",,D:\Testing\charles-vdulac\django-roa\examples\django_roa_server\emitters.py,register,3, application/xml; charset=utf-8 ; <class 'str'>  ROADjangoEmitter ; <class 'str'> django ; <class 'str'>,Emitter,register,"'model', 'permissions'",D:\Testing\callowayproject\django-objectpermissions\objectpermissions\registration.py,,2.0,registration
27644,27644,"Emitter,register","django ; <class 'str'>, ROADjangoEmitter ; <class 'str'>, application/xml; charset=utf-8 ; <class 'str'>",,D:\Testing\charles-vdulac\django-roa\examples\django_roa_server\emitters.py,register,3, application/xml; charset=utf-8 ; <class 'str'>  ROADjangoEmitter ; <class 'str'> django ; <class 'str'>,Emitter,register,"'self', 'listener'",D:\Testing\CarterBain\Medici\ib\opt\dispatcher.py,Dispatcher,2.0,dispatcher
27645,27645,"Emitter,register","django ; <class 'str'>, ROADjangoEmitter ; <class 'str'>, application/xml; charset=utf-8 ; <class 'str'>",,D:\Testing\charles-vdulac\django-roa\examples\django_roa_server\emitters.py,register,3, application/xml; charset=utf-8 ; <class 'str'>  ROADjangoEmitter ; <class 'str'> django ; <class 'str'>,Emitter,register,"'model', 'feed_attr'",D:\Testing\caseywstark\colab\colab\apps\object_feeds\__init__.py,,2.0,__init__
27646,27646,"Emitter,register","django ; <class 'str'>, ROADjangoEmitter ; <class 'str'>, application/xml; charset=utf-8 ; <class 'str'>",,D:\Testing\charles-vdulac\django-roa\examples\django_roa_server\emitters.py,register,3, application/xml; charset=utf-8 ; <class 'str'>  ROADjangoEmitter ; <class 'str'> django ; <class 'str'>,Emitter,register,,D:\Testing\cburmeister\flask-bones\app\auth\views.py,,1.0,views
27647,27647,"Emitter,register","django ; <class 'str'>, ROADjangoEmitter ; <class 'str'>, application/xml; charset=utf-8 ; <class 'str'>",,D:\Testing\charles-vdulac\django-roa\examples\django_roa_server\emitters.py,register,3, application/xml; charset=utf-8 ; <class 'str'>  ROADjangoEmitter ; <class 'str'> django ; <class 'str'>,Emitter,register,"'self', 'name', 'encoder', 'decoder', 'content_type', 'content_encoding'",D:\Testing\celery\kombu\kombu\serialization.py,SerializerRegistry,6.0,serialization
27648,27648,"Emitter,register","django ; <class 'str'>, ROADjangoEmitter ; <class 'str'>, application/xml; charset=utf-8 ; <class 'str'>",,D:\Testing\charles-vdulac\django-roa\examples\django_roa_server\emitters.py,register,3, application/xml; charset=utf-8 ; <class 'str'>  ROADjangoEmitter ; <class 'str'> django ; <class 'str'>,Emitter,register,"'self', 'name', 'method'",D:\Testing\cenobites\flask-jsonrpc\flask_jsonrpc\site.py,JSONRPCSite,3.0,site
27649,27649,"Emitter,register","django ; <class 'str'>, ROADjangoEmitter ; <class 'str'>, application/xml; charset=utf-8 ; <class 'str'>",,D:\Testing\charles-vdulac\django-roa\examples\django_roa_server\emitters.py,register,3, application/xml; charset=utf-8 ; <class 'str'>  ROADjangoEmitter ; <class 'str'> django ; <class 'str'>,Emitter,register,'request',D:\Testing\chaosk\teerace\teerace\accounts\views.py,,1.0,views
27650,27650,"Emitter,register","django ; <class 'str'>, ROADjangoEmitter ; <class 'str'>, application/xml; charset=utf-8 ; <class 'str'>",,D:\Testing\charles-vdulac\django-roa\examples\django_roa_server\emitters.py,register,3, application/xml; charset=utf-8 ; <class 'str'>  ROADjangoEmitter ; <class 'str'> django ; <class 'str'>,Emitter,register,"'self', 'app', 'options', 'first_registration'",D:\Testing\Chitrank-Dixit\InMyMind\src\lib\flask\blueprints.py,Blueprint,4.0,blueprints
27651,27651,"Emitter,register","django ; <class 'str'>, ROADjangoEmitter ; <class 'str'>, application/xml; charset=utf-8 ; <class 'str'>",,D:\Testing\charles-vdulac\django-roa\examples\django_roa_server\emitters.py,register,3, application/xml; charset=utf-8 ; <class 'str'>  ROADjangoEmitter ; <class 'str'> django ; <class 'str'>,Emitter,register,"'self', 'parent'",D:\Testing\circuits\circuits\circuits\core\components.py,BaseComponent,2.0,components
27652,27652,"Emitter,register","django ; <class 'str'>, ROADjangoEmitter ; <class 'str'>, application/xml; charset=utf-8 ; <class 'str'>",,D:\Testing\charles-vdulac\django-roa\examples\django_roa_server\emitters.py,register,3, application/xml; charset=utf-8 ; <class 'str'>  ROADjangoEmitter ; <class 'str'> django ; <class 'str'>,Emitter,register,"'name', 'func'",D:\Testing\CiscoSystems\avos\openstack_dashboard\openstack\common\policy.py,,2.0,policy
27653,27653,"Emitter,register","custom ; <class 'str'>, CustomDjangoEmitter ; <class 'str'>, application/xml; charset=utf-8 ; <class 'str'>",,D:\Testing\charles-vdulac\django-roa\examples\django_roa_server\emitters.py,register,3, application/xml; charset=utf-8 ; <class 'str'>  CustomDjangoEmitter ; <class 'str'> custom ; <class 'str'>,Emitter,register,'request',D:\Testing\2buntu\2buntu-blog\twobuntu\accounts\views.py,,1.0,views
27654,27654,"Emitter,register","custom ; <class 'str'>, CustomDjangoEmitter ; <class 'str'>, application/xml; charset=utf-8 ; <class 'str'>",,D:\Testing\charles-vdulac\django-roa\examples\django_roa_server\emitters.py,register,3, application/xml; charset=utf-8 ; <class 'str'>  CustomDjangoEmitter ; <class 'str'> custom ; <class 'str'>,Emitter,register,'report',D:\Testing\bkonkle\django-reporter\reporter\registration.py,,1.0,registration
27655,27655,"Emitter,register","custom ; <class 'str'>, CustomDjangoEmitter ; <class 'str'>, application/xml; charset=utf-8 ; <class 'str'>",,D:\Testing\charles-vdulac\django-roa\examples\django_roa_server\emitters.py,register,3, application/xml; charset=utf-8 ; <class 'str'>  CustomDjangoEmitter ; <class 'str'> custom ; <class 'str'>,Emitter,register,'self',D:\Testing\boto\boto\boto\swf\layer2.py,Domain,1.0,layer2
27656,27656,"Emitter,register","custom ; <class 'str'>, CustomDjangoEmitter ; <class 'str'>, application/xml; charset=utf-8 ; <class 'str'>",,D:\Testing\charles-vdulac\django-roa\examples\django_roa_server\emitters.py,register,3, application/xml; charset=utf-8 ; <class 'str'>  CustomDjangoEmitter ; <class 'str'> custom ; <class 'str'>,Emitter,register,'self',D:\Testing\boto\boto\boto\swf\layer2.py,WorkflowType,1.0,layer2
27657,27657,"Emitter,register","custom ; <class 'str'>, CustomDjangoEmitter ; <class 'str'>, application/xml; charset=utf-8 ; <class 'str'>",,D:\Testing\charles-vdulac\django-roa\examples\django_roa_server\emitters.py,register,3, application/xml; charset=utf-8 ; <class 'str'>  CustomDjangoEmitter ; <class 'str'> custom ; <class 'str'>,Emitter,register,'self',D:\Testing\boto\boto\boto\swf\layer2.py,ActivityType,1.0,layer2
27658,27658,"Emitter,register","custom ; <class 'str'>, CustomDjangoEmitter ; <class 'str'>, application/xml; charset=utf-8 ; <class 'str'>",,D:\Testing\charles-vdulac\django-roa\examples\django_roa_server\emitters.py,register,3, application/xml; charset=utf-8 ; <class 'str'>  CustomDjangoEmitter ; <class 'str'> custom ; <class 'str'>,Emitter,register,'linter',D:\Testing\box\ClusterRunner\test\framework\pylint\__init__.py,,1.0,__init__
27659,27659,"Emitter,register","custom ; <class 'str'>, CustomDjangoEmitter ; <class 'str'>, application/xml; charset=utf-8 ; <class 'str'>",,D:\Testing\charles-vdulac\django-roa\examples\django_roa_server\emitters.py,register,3, application/xml; charset=utf-8 ; <class 'str'>  CustomDjangoEmitter ; <class 'str'> custom ; <class 'str'>,Emitter,register,'linter',D:\Testing\brettcannon\caniusepython3\caniusepython3\pylint_checker.py,,1.0,pylint_checker
27660,27660,"Emitter,register","custom ; <class 'str'>, CustomDjangoEmitter ; <class 'str'>, application/xml; charset=utf-8 ; <class 'str'>",,D:\Testing\charles-vdulac\django-roa\examples\django_roa_server\emitters.py,register,3, application/xml; charset=utf-8 ; <class 'str'>  CustomDjangoEmitter ; <class 'str'> custom ; <class 'str'>,Emitter,register,"'self', 'operation', 'function'",D:\Testing\BruceSherwood\vpython-wx\site-packages\vidle3\WidgetRedirector.py,WidgetRedirector,3.0,WidgetRedirector
27661,27661,"Emitter,register","custom ; <class 'str'>, CustomDjangoEmitter ; <class 'str'>, application/xml; charset=utf-8 ; <class 'str'>",,D:\Testing\charles-vdulac\django-roa\examples\django_roa_server\emitters.py,register,3, application/xml; charset=utf-8 ; <class 'str'>  CustomDjangoEmitter ; <class 'str'> custom ; <class 'str'>,Emitter,register,,D:\Testing\bt3gl\Neat-Problems-in-Python-and-Flask\USEFUL\snippets_and_examples_Flask\example_new_user_form\app\auth\views.py,,1.0,views
27662,27662,"Emitter,register","custom ; <class 'str'>, CustomDjangoEmitter ; <class 'str'>, application/xml; charset=utf-8 ; <class 'str'>",,D:\Testing\charles-vdulac\django-roa\examples\django_roa_server\emitters.py,register,3, application/xml; charset=utf-8 ; <class 'str'>  CustomDjangoEmitter ; <class 'str'> custom ; <class 'str'>,Emitter,register,,D:\Testing\bt3gl\Neat-Problems-in-Python-and-Flask\USEFUL\snippets_and_examples_Flask\example_password_reset\app\auth\views.py,,1.0,views
27663,27663,"Emitter,register","custom ; <class 'str'>, CustomDjangoEmitter ; <class 'str'>, application/xml; charset=utf-8 ; <class 'str'>",,D:\Testing\charles-vdulac\django-roa\examples\django_roa_server\emitters.py,register,3, application/xml; charset=utf-8 ; <class 'str'>  CustomDjangoEmitter ; <class 'str'> custom ; <class 'str'>,Emitter,register,,D:\Testing\bt3gl\Neat-Problems-in-Python-and-Flask\USEFUL\snippets_and_examples_Flask\example_password_update\app\auth\views.py,,1.0,views
27664,27664,"Emitter,register","custom ; <class 'str'>, CustomDjangoEmitter ; <class 'str'>, application/xml; charset=utf-8 ; <class 'str'>",,D:\Testing\charles-vdulac\django-roa\examples\django_roa_server\emitters.py,register,3, application/xml; charset=utf-8 ; <class 'str'>  CustomDjangoEmitter ; <class 'str'> custom ; <class 'str'>,Emitter,register,"'cls', 'name', 'public_key_type', 'create_verifier'",D:\Testing\BU-NU-CLOUD-SP16\Trusted-Platform-Module-nova\nova\signature_utils.py,SignatureKeyType,4.0,signature_utils
27665,27665,"Emitter,register","custom ; <class 'str'>, CustomDjangoEmitter ; <class 'str'>, application/xml; charset=utf-8 ; <class 'str'>",,D:\Testing\charles-vdulac\django-roa\examples\django_roa_server\emitters.py,register,3, application/xml; charset=utf-8 ; <class 'str'>  CustomDjangoEmitter ; <class 'str'> custom ; <class 'str'>,Emitter,register,'f',D:\Testing\bueda\django-comrade\comrade\cronjobs\__init__.py,,1.0,__init__
27666,27666,"Emitter,register","custom ; <class 'str'>, CustomDjangoEmitter ; <class 'str'>, application/xml; charset=utf-8 ; <class 'str'>",,D:\Testing\charles-vdulac\django-roa\examples\django_roa_server\emitters.py,register,3, application/xml; charset=utf-8 ; <class 'str'>  CustomDjangoEmitter ; <class 'str'> custom ; <class 'str'>,Emitter,register,"'model', 'permissions'",D:\Testing\callowayproject\django-objectpermissions\objectpermissions\registration.py,,2.0,registration
27667,27667,"Emitter,register","custom ; <class 'str'>, CustomDjangoEmitter ; <class 'str'>, application/xml; charset=utf-8 ; <class 'str'>",,D:\Testing\charles-vdulac\django-roa\examples\django_roa_server\emitters.py,register,3, application/xml; charset=utf-8 ; <class 'str'>  CustomDjangoEmitter ; <class 'str'> custom ; <class 'str'>,Emitter,register,"'self', 'listener'",D:\Testing\CarterBain\Medici\ib\opt\dispatcher.py,Dispatcher,2.0,dispatcher
27668,27668,"Emitter,register","custom ; <class 'str'>, CustomDjangoEmitter ; <class 'str'>, application/xml; charset=utf-8 ; <class 'str'>",,D:\Testing\charles-vdulac\django-roa\examples\django_roa_server\emitters.py,register,3, application/xml; charset=utf-8 ; <class 'str'>  CustomDjangoEmitter ; <class 'str'> custom ; <class 'str'>,Emitter,register,"'model', 'feed_attr'",D:\Testing\caseywstark\colab\colab\apps\object_feeds\__init__.py,,2.0,__init__
27669,27669,"Emitter,register","custom ; <class 'str'>, CustomDjangoEmitter ; <class 'str'>, application/xml; charset=utf-8 ; <class 'str'>",,D:\Testing\charles-vdulac\django-roa\examples\django_roa_server\emitters.py,register,3, application/xml; charset=utf-8 ; <class 'str'>  CustomDjangoEmitter ; <class 'str'> custom ; <class 'str'>,Emitter,register,,D:\Testing\cburmeister\flask-bones\app\auth\views.py,,1.0,views
27670,27670,"Emitter,register","custom ; <class 'str'>, CustomDjangoEmitter ; <class 'str'>, application/xml; charset=utf-8 ; <class 'str'>",,D:\Testing\charles-vdulac\django-roa\examples\django_roa_server\emitters.py,register,3, application/xml; charset=utf-8 ; <class 'str'>  CustomDjangoEmitter ; <class 'str'> custom ; <class 'str'>,Emitter,register,"'self', 'name', 'encoder', 'decoder', 'content_type', 'content_encoding'",D:\Testing\celery\kombu\kombu\serialization.py,SerializerRegistry,6.0,serialization
27671,27671,"Emitter,register","custom ; <class 'str'>, CustomDjangoEmitter ; <class 'str'>, application/xml; charset=utf-8 ; <class 'str'>",,D:\Testing\charles-vdulac\django-roa\examples\django_roa_server\emitters.py,register,3, application/xml; charset=utf-8 ; <class 'str'>  CustomDjangoEmitter ; <class 'str'> custom ; <class 'str'>,Emitter,register,"'self', 'name', 'method'",D:\Testing\cenobites\flask-jsonrpc\flask_jsonrpc\site.py,JSONRPCSite,3.0,site
27672,27672,"Emitter,register","custom ; <class 'str'>, CustomDjangoEmitter ; <class 'str'>, application/xml; charset=utf-8 ; <class 'str'>",,D:\Testing\charles-vdulac\django-roa\examples\django_roa_server\emitters.py,register,3, application/xml; charset=utf-8 ; <class 'str'>  CustomDjangoEmitter ; <class 'str'> custom ; <class 'str'>,Emitter,register,'request',D:\Testing\chaosk\teerace\teerace\accounts\views.py,,1.0,views
27673,27673,"Emitter,register","custom ; <class 'str'>, CustomDjangoEmitter ; <class 'str'>, application/xml; charset=utf-8 ; <class 'str'>",,D:\Testing\charles-vdulac\django-roa\examples\django_roa_server\emitters.py,register,3, application/xml; charset=utf-8 ; <class 'str'>  CustomDjangoEmitter ; <class 'str'> custom ; <class 'str'>,Emitter,register,"'self', 'app', 'options', 'first_registration'",D:\Testing\Chitrank-Dixit\InMyMind\src\lib\flask\blueprints.py,Blueprint,4.0,blueprints
27674,27674,"Emitter,register","custom ; <class 'str'>, CustomDjangoEmitter ; <class 'str'>, application/xml; charset=utf-8 ; <class 'str'>",,D:\Testing\charles-vdulac\django-roa\examples\django_roa_server\emitters.py,register,3, application/xml; charset=utf-8 ; <class 'str'>  CustomDjangoEmitter ; <class 'str'> custom ; <class 'str'>,Emitter,register,"'self', 'parent'",D:\Testing\circuits\circuits\circuits\core\components.py,BaseComponent,2.0,components
27675,27675,"Emitter,register","custom ; <class 'str'>, CustomDjangoEmitter ; <class 'str'>, application/xml; charset=utf-8 ; <class 'str'>",,D:\Testing\charles-vdulac\django-roa\examples\django_roa_server\emitters.py,register,3, application/xml; charset=utf-8 ; <class 'str'>  CustomDjangoEmitter ; <class 'str'> custom ; <class 'str'>,Emitter,register,"'name', 'func'",D:\Testing\CiscoSystems\avos\openstack_dashboard\openstack\common\policy.py,,2.0,policy
27676,27676,"admin,site,register","Tweet ; <class 'str'>, TweetAdmin ; <class 'str'>",,D:\Testing\charles-vdulac\django-roa\examples\twitter_roa\admin.py,register,2, TweetAdmin ; <class 'str'> Tweet ; <class 'str'>,admin,register,'request',D:\Testing\2buntu\2buntu-blog\twobuntu\accounts\views.py,,1.0,views
27677,27677,"admin,site,register","Tweet ; <class 'str'>, TweetAdmin ; <class 'str'>",,D:\Testing\charles-vdulac\django-roa\examples\twitter_roa\admin.py,register,2, TweetAdmin ; <class 'str'> Tweet ; <class 'str'>,admin,register,'report',D:\Testing\bkonkle\django-reporter\reporter\registration.py,,1.0,registration
27678,27678,"admin,site,register","Tweet ; <class 'str'>, TweetAdmin ; <class 'str'>",,D:\Testing\charles-vdulac\django-roa\examples\twitter_roa\admin.py,register,2, TweetAdmin ; <class 'str'> Tweet ; <class 'str'>,admin,register,'self',D:\Testing\boto\boto\boto\swf\layer2.py,Domain,1.0,layer2
27679,27679,"admin,site,register","Tweet ; <class 'str'>, TweetAdmin ; <class 'str'>",,D:\Testing\charles-vdulac\django-roa\examples\twitter_roa\admin.py,register,2, TweetAdmin ; <class 'str'> Tweet ; <class 'str'>,admin,register,'self',D:\Testing\boto\boto\boto\swf\layer2.py,WorkflowType,1.0,layer2
27680,27680,"admin,site,register","Tweet ; <class 'str'>, TweetAdmin ; <class 'str'>",,D:\Testing\charles-vdulac\django-roa\examples\twitter_roa\admin.py,register,2, TweetAdmin ; <class 'str'> Tweet ; <class 'str'>,admin,register,'self',D:\Testing\boto\boto\boto\swf\layer2.py,ActivityType,1.0,layer2
27681,27681,"admin,site,register","Tweet ; <class 'str'>, TweetAdmin ; <class 'str'>",,D:\Testing\charles-vdulac\django-roa\examples\twitter_roa\admin.py,register,2, TweetAdmin ; <class 'str'> Tweet ; <class 'str'>,admin,register,'linter',D:\Testing\box\ClusterRunner\test\framework\pylint\__init__.py,,1.0,__init__
27682,27682,"admin,site,register","Tweet ; <class 'str'>, TweetAdmin ; <class 'str'>",,D:\Testing\charles-vdulac\django-roa\examples\twitter_roa\admin.py,register,2, TweetAdmin ; <class 'str'> Tweet ; <class 'str'>,admin,register,'linter',D:\Testing\brettcannon\caniusepython3\caniusepython3\pylint_checker.py,,1.0,pylint_checker
27683,27683,"admin,site,register","Tweet ; <class 'str'>, TweetAdmin ; <class 'str'>",,D:\Testing\charles-vdulac\django-roa\examples\twitter_roa\admin.py,register,2, TweetAdmin ; <class 'str'> Tweet ; <class 'str'>,admin,register,"'self', 'operation', 'function'",D:\Testing\BruceSherwood\vpython-wx\site-packages\vidle3\WidgetRedirector.py,WidgetRedirector,3.0,WidgetRedirector
27684,27684,"admin,site,register","Tweet ; <class 'str'>, TweetAdmin ; <class 'str'>",,D:\Testing\charles-vdulac\django-roa\examples\twitter_roa\admin.py,register,2, TweetAdmin ; <class 'str'> Tweet ; <class 'str'>,admin,register,,D:\Testing\bt3gl\Neat-Problems-in-Python-and-Flask\USEFUL\snippets_and_examples_Flask\example_new_user_form\app\auth\views.py,,1.0,views
27685,27685,"admin,site,register","Tweet ; <class 'str'>, TweetAdmin ; <class 'str'>",,D:\Testing\charles-vdulac\django-roa\examples\twitter_roa\admin.py,register,2, TweetAdmin ; <class 'str'> Tweet ; <class 'str'>,admin,register,,D:\Testing\bt3gl\Neat-Problems-in-Python-and-Flask\USEFUL\snippets_and_examples_Flask\example_password_reset\app\auth\views.py,,1.0,views
27686,27686,"admin,site,register","Tweet ; <class 'str'>, TweetAdmin ; <class 'str'>",,D:\Testing\charles-vdulac\django-roa\examples\twitter_roa\admin.py,register,2, TweetAdmin ; <class 'str'> Tweet ; <class 'str'>,admin,register,,D:\Testing\bt3gl\Neat-Problems-in-Python-and-Flask\USEFUL\snippets_and_examples_Flask\example_password_update\app\auth\views.py,,1.0,views
27687,27687,"admin,site,register","Tweet ; <class 'str'>, TweetAdmin ; <class 'str'>",,D:\Testing\charles-vdulac\django-roa\examples\twitter_roa\admin.py,register,2, TweetAdmin ; <class 'str'> Tweet ; <class 'str'>,admin,register,"'cls', 'name', 'public_key_type', 'create_verifier'",D:\Testing\BU-NU-CLOUD-SP16\Trusted-Platform-Module-nova\nova\signature_utils.py,SignatureKeyType,4.0,signature_utils
27688,27688,"admin,site,register","Tweet ; <class 'str'>, TweetAdmin ; <class 'str'>",,D:\Testing\charles-vdulac\django-roa\examples\twitter_roa\admin.py,register,2, TweetAdmin ; <class 'str'> Tweet ; <class 'str'>,admin,register,'f',D:\Testing\bueda\django-comrade\comrade\cronjobs\__init__.py,,1.0,__init__
27689,27689,"admin,site,register","Tweet ; <class 'str'>, TweetAdmin ; <class 'str'>",,D:\Testing\charles-vdulac\django-roa\examples\twitter_roa\admin.py,register,2, TweetAdmin ; <class 'str'> Tweet ; <class 'str'>,admin,register,"'model', 'permissions'",D:\Testing\callowayproject\django-objectpermissions\objectpermissions\registration.py,,2.0,registration
27690,27690,"admin,site,register","Tweet ; <class 'str'>, TweetAdmin ; <class 'str'>",,D:\Testing\charles-vdulac\django-roa\examples\twitter_roa\admin.py,register,2, TweetAdmin ; <class 'str'> Tweet ; <class 'str'>,admin,register,"'self', 'listener'",D:\Testing\CarterBain\Medici\ib\opt\dispatcher.py,Dispatcher,2.0,dispatcher
27691,27691,"admin,site,register","Tweet ; <class 'str'>, TweetAdmin ; <class 'str'>",,D:\Testing\charles-vdulac\django-roa\examples\twitter_roa\admin.py,register,2, TweetAdmin ; <class 'str'> Tweet ; <class 'str'>,admin,register,"'model', 'feed_attr'",D:\Testing\caseywstark\colab\colab\apps\object_feeds\__init__.py,,2.0,__init__
27692,27692,"admin,site,register","Tweet ; <class 'str'>, TweetAdmin ; <class 'str'>",,D:\Testing\charles-vdulac\django-roa\examples\twitter_roa\admin.py,register,2, TweetAdmin ; <class 'str'> Tweet ; <class 'str'>,admin,register,,D:\Testing\cburmeister\flask-bones\app\auth\views.py,,1.0,views
27693,27693,"admin,site,register","Tweet ; <class 'str'>, TweetAdmin ; <class 'str'>",,D:\Testing\charles-vdulac\django-roa\examples\twitter_roa\admin.py,register,2, TweetAdmin ; <class 'str'> Tweet ; <class 'str'>,admin,register,"'self', 'name', 'encoder', 'decoder', 'content_type', 'content_encoding'",D:\Testing\celery\kombu\kombu\serialization.py,SerializerRegistry,6.0,serialization
27694,27694,"admin,site,register","Tweet ; <class 'str'>, TweetAdmin ; <class 'str'>",,D:\Testing\charles-vdulac\django-roa\examples\twitter_roa\admin.py,register,2, TweetAdmin ; <class 'str'> Tweet ; <class 'str'>,admin,register,"'self', 'name', 'method'",D:\Testing\cenobites\flask-jsonrpc\flask_jsonrpc\site.py,JSONRPCSite,3.0,site
27695,27695,"admin,site,register","Tweet ; <class 'str'>, TweetAdmin ; <class 'str'>",,D:\Testing\charles-vdulac\django-roa\examples\twitter_roa\admin.py,register,2, TweetAdmin ; <class 'str'> Tweet ; <class 'str'>,admin,register,'request',D:\Testing\chaosk\teerace\teerace\accounts\views.py,,1.0,views
27696,27696,"admin,site,register","Tweet ; <class 'str'>, TweetAdmin ; <class 'str'>",,D:\Testing\charles-vdulac\django-roa\examples\twitter_roa\admin.py,register,2, TweetAdmin ; <class 'str'> Tweet ; <class 'str'>,admin,register,"'self', 'app', 'options', 'first_registration'",D:\Testing\Chitrank-Dixit\InMyMind\src\lib\flask\blueprints.py,Blueprint,4.0,blueprints
27697,27697,"admin,site,register","Tweet ; <class 'str'>, TweetAdmin ; <class 'str'>",,D:\Testing\charles-vdulac\django-roa\examples\twitter_roa\admin.py,register,2, TweetAdmin ; <class 'str'> Tweet ; <class 'str'>,admin,register,"'self', 'parent'",D:\Testing\circuits\circuits\circuits\core\components.py,BaseComponent,2.0,components
27698,27698,"admin,site,register","Tweet ; <class 'str'>, TweetAdmin ; <class 'str'>",,D:\Testing\charles-vdulac\django-roa\examples\twitter_roa\admin.py,register,2, TweetAdmin ; <class 'str'> Tweet ; <class 'str'>,admin,register,"'name', 'func'",D:\Testing\CiscoSystems\avos\openstack_dashboard\openstack\common\policy.py,,2.0,policy
27699,27699,"admin,site,register","User ; <class 'str'>, UserAdmin ; <class 'str'>",,D:\Testing\charles-vdulac\django-roa\examples\twitter_roa\admin.py,register,2, UserAdmin ; <class 'str'> User ; <class 'str'>,admin,register,'request',D:\Testing\2buntu\2buntu-blog\twobuntu\accounts\views.py,,1.0,views
27700,27700,"admin,site,register","User ; <class 'str'>, UserAdmin ; <class 'str'>",,D:\Testing\charles-vdulac\django-roa\examples\twitter_roa\admin.py,register,2, UserAdmin ; <class 'str'> User ; <class 'str'>,admin,register,'report',D:\Testing\bkonkle\django-reporter\reporter\registration.py,,1.0,registration
27701,27701,"admin,site,register","User ; <class 'str'>, UserAdmin ; <class 'str'>",,D:\Testing\charles-vdulac\django-roa\examples\twitter_roa\admin.py,register,2, UserAdmin ; <class 'str'> User ; <class 'str'>,admin,register,'self',D:\Testing\boto\boto\boto\swf\layer2.py,Domain,1.0,layer2
