,M_Call_Name,M_Call_Arg,Receiver_var,File_Name,MethodName,M_Call_Arg_len,MethodClass,Swap_arg_listing
2690,create_prefix,"DSPrefix ; <class 'str'>, 62 ; <class 'int'>",DSPrefix,D:\Testing\hakril\PythonForWindows\windows\native_exec\simple_x86.py,create_prefix,2,, 62 ; <class 'int'> DSPrefix ; <class 'str'>
2691,create_prefix,"ESPrefix ; <class 'str'>, 38 ; <class 'int'>",ESPrefix,D:\Testing\hakril\PythonForWindows\windows\native_exec\simple_x86.py,create_prefix,2,, 38 ; <class 'int'> ESPrefix ; <class 'str'>
2692,create_prefix,"FSPrefix ; <class 'str'>, 100 ; <class 'int'>",FSPrefix,D:\Testing\hakril\PythonForWindows\windows\native_exec\simple_x86.py,create_prefix,2,, 100 ; <class 'int'> FSPrefix ; <class 'str'>
2693,create_prefix,"GSPrefix ; <class 'str'>, 101 ; <class 'int'>",GSPrefix,D:\Testing\hakril\PythonForWindows\windows\native_exec\simple_x86.py,create_prefix,2,, 101 ; <class 'int'> GSPrefix ; <class 'str'>
2694,create_prefix,"OperandSizeOverride ; <class 'str'>, 102 ; <class 'int'>",OperandSizeOverride,D:\Testing\hakril\PythonForWindows\windows\native_exec\simple_x86.py,create_prefix,2,, 102 ; <class 'int'> OperandSizeOverride ; <class 'str'>
2695,create_prefix,"AddressSizeOverride ; <class 'str'>, 103 ; <class 'int'>",AddressSizeOverride,D:\Testing\hakril\PythonForWindows\windows\native_exec\simple_x86.py,create_prefix,2,, 103 ; <class 'int'> AddressSizeOverride ; <class 'str'>
2698,KernelObject," ; <class 'str'>, \ ; <class 'str'>, Directory ; <class 'str'>",root,D:\Testing\hakril\PythonForWindows\windows\winobject\kernobj.py,KernelObject,3,, Directory ; <class 'str'>  \ ; <class 'str'>  ; <class 'str'>
2701,map,"f ; <class 'str'>, X ; <class 'str'>",y,D:\Testing\halflings\python-data-workshop\12_regression.py,map,2,, X ; <class 'str'> f ; <class 'str'>
2702,"clf,fit","X ; <class 'str'>, y ; <class 'str'>",,D:\Testing\halflings\python-data-workshop\12_regression.py,fit,2,clf, y ; <class 'str'> X ; <class 'str'>
2703,"plt,scatter","X ; <class 'str'>, y ; <class 'str'>",,D:\Testing\halflings\python-data-workshop\12_regression.py,scatter,2,plt, y ; <class 'str'> X ; <class 'str'>
2704,"plt,plot","new_X ; <class 'str'>, new_y ; <class 'str'>, .- ; <class 'str'>",,D:\Testing\halflings\python-data-workshop\12_regression.py,plot,3,plt, .- ; <class 'str'>  new_y ; <class 'str'> new_X ; <class 'str'>
2707,"tf,app,flags,DEFINE_string","directory ; <class 'str'>, ckpt ; <class 'str'>, Directory to download ckpt files and write the converted result ; <class 'str'>",,D:\Testing\HamedMP\ImageFlow\example_project\convert_to_records.py,DEFINE_string,3,tf, Directory to download ckpt files and write the converted result ; <class 'str'>  ckpt ; <class 'str'> directory ; <class 'str'>
2708,"tf,app,flags,DEFINE_integer","validation_size ; <class 'str'>, 10000 ; <class 'int'>, Number of examples to separate from the training ckpt for the validation set. ; <class 'str'>",,D:\Testing\HamedMP\ImageFlow\example_project\convert_to_records.py,DEFINE_integer,3,tf, Number of examples to separate from the training ckpt for the validation set. ; <class 'str'>  10000 ; <class 'int'> validation_size ; <class 'str'>
2709,"flags,DEFINE_float","learning_rate ; <class 'str'>, 0.01 ; <class 'float'>, Initial learning rate. ; <class 'str'>",,D:\Testing\HamedMP\ImageFlow\example_project\input_data.py,DEFINE_float,3,flags, Initial learning rate. ; <class 'str'>  0.01 ; <class 'float'> learning_rate ; <class 'str'>
2710,"flags,DEFINE_integer","num_epochs ; <class 'str'>, 50000 ; <class 'int'>, Number of epochs to run trainer. ; <class 'str'>",,D:\Testing\HamedMP\ImageFlow\example_project\input_data.py,DEFINE_integer,3,flags, Number of epochs to run trainer. ; <class 'str'>  50000 ; <class 'int'> num_epochs ; <class 'str'>
2711,"flags,DEFINE_integer","batch_size ; <class 'str'>, 128 ; <class 'int'>, Batch size. ; <class 'str'>",,D:\Testing\HamedMP\ImageFlow\example_project\input_data.py,DEFINE_integer,3,flags, Batch size. ; <class 'str'>  128 ; <class 'int'> batch_size ; <class 'str'>
2712,"flags,DEFINE_string","train_dir ; <class 'str'>, ../my_data_raw ; <class 'str'>, Directory with the training ckpt. ; <class 'str'>",,D:\Testing\HamedMP\ImageFlow\example_project\input_data.py,DEFINE_string,3,flags, Directory with the training ckpt. ; <class 'str'>  ../my_data_raw ; <class 'str'> train_dir ; <class 'str'>
2713,namedtuple,"BindingPrediction ; <class 'str'>, List_value ; List",BindingPrediction,D:\Testing\hammerlab\mhctools\mhctools\binding_prediction.py,namedtuple,2,, List_value ; List BindingPrediction ; <class 'str'>
2717,setWaveLength,"0.65 ; <class 'float'>, ",,D:\Testing\harkal\sylphis3d\runtime\base\shaders\sky.py,setWaveLength,2,,0.65 ; <class 'float'>
2718,setWaveLength,"0.65 ; <class 'float'>, 0.57 ; <class 'float'>, ",,D:\Testing\harkal\sylphis3d\runtime\base\shaders\sky.py,setWaveLength,3,, 0.57 ; <class 'float'> 0.65 ; <class 'float'>
2719,setWaveLength,"0.65 ; <class 'float'>, 0.57 ; <class 'float'>, 0.475 ; <class 'float'>",,D:\Testing\harkal\sylphis3d\runtime\base\shaders\sky.py,setWaveLength,3,, 0.475 ; <class 'float'>  0.57 ; <class 'float'> 0.65 ; <class 'float'>
2721,"m,addItem","Load Map ; <class 'str'>, onLoadMap ; <class 'str'>",,D:\Testing\harkal\sylphis3d\runtime\base\ui\menus.py,addItem,2,m, onLoadMap ; <class 'str'> Load Map ; <class 'str'>
2723,"m,addItem","Quit ; <class 'str'>, onbutton ; <class 'str'>",,D:\Testing\harkal\sylphis3d\runtime\base\ui\menus.py,addItem,2,m, onbutton ; <class 'str'> Quit ; <class 'str'>
2725,"m,addItem","About ; <class 'str'>, onAbout ; <class 'str'>",,D:\Testing\harkal\sylphis3d\runtime\base\ui\menus.py,addItem,2,m, onAbout ; <class 'str'> About ; <class 'str'>
2727,def_op,"STOP_CODE ; <class 'str'>, ",,D:\Testing\harkal\sylphis3d\runtime\stdlib\opcode.py,def_op,2,,STOP_CODE ; <class 'str'>
2728,def_op,"STOP_CODE ; <class 'str'>, 0 ; <class 'int'>",,D:\Testing\harkal\sylphis3d\runtime\stdlib\opcode.py,def_op,2,, 0 ; <class 'int'> STOP_CODE ; <class 'str'>
2729,def_op,"POP_TOP ; <class 'str'>, ",,D:\Testing\harkal\sylphis3d\runtime\stdlib\opcode.py,def_op,2,,POP_TOP ; <class 'str'>
2730,def_op,"POP_TOP ; <class 'str'>, 1 ; <class 'int'>",,D:\Testing\harkal\sylphis3d\runtime\stdlib\opcode.py,def_op,2,, 1 ; <class 'int'> POP_TOP ; <class 'str'>
2731,def_op,"ROT_TWO ; <class 'str'>, ",,D:\Testing\harkal\sylphis3d\runtime\stdlib\opcode.py,def_op,2,,ROT_TWO ; <class 'str'>
2732,def_op,"ROT_TWO ; <class 'str'>, 2 ; <class 'int'>",,D:\Testing\harkal\sylphis3d\runtime\stdlib\opcode.py,def_op,2,, 2 ; <class 'int'> ROT_TWO ; <class 'str'>
2733,def_op,"ROT_THREE ; <class 'str'>, ",,D:\Testing\harkal\sylphis3d\runtime\stdlib\opcode.py,def_op,2,,ROT_THREE ; <class 'str'>
2734,def_op,"ROT_THREE ; <class 'str'>, 3 ; <class 'int'>",,D:\Testing\harkal\sylphis3d\runtime\stdlib\opcode.py,def_op,2,, 3 ; <class 'int'> ROT_THREE ; <class 'str'>
2735,def_op,"DUP_TOP ; <class 'str'>, ",,D:\Testing\harkal\sylphis3d\runtime\stdlib\opcode.py,def_op,2,,DUP_TOP ; <class 'str'>
2736,def_op,"DUP_TOP ; <class 'str'>, 4 ; <class 'int'>",,D:\Testing\harkal\sylphis3d\runtime\stdlib\opcode.py,def_op,2,, 4 ; <class 'int'> DUP_TOP ; <class 'str'>
2737,def_op,"ROT_FOUR ; <class 'str'>, ",,D:\Testing\harkal\sylphis3d\runtime\stdlib\opcode.py,def_op,2,,ROT_FOUR ; <class 'str'>
2738,def_op,"ROT_FOUR ; <class 'str'>, 5 ; <class 'int'>",,D:\Testing\harkal\sylphis3d\runtime\stdlib\opcode.py,def_op,2,, 5 ; <class 'int'> ROT_FOUR ; <class 'str'>
2739,def_op,"NOP ; <class 'str'>, ",,D:\Testing\harkal\sylphis3d\runtime\stdlib\opcode.py,def_op,2,,NOP ; <class 'str'>
2740,def_op,"NOP ; <class 'str'>, 9 ; <class 'int'>",,D:\Testing\harkal\sylphis3d\runtime\stdlib\opcode.py,def_op,2,, 9 ; <class 'int'> NOP ; <class 'str'>
2741,def_op,"UNARY_POSITIVE ; <class 'str'>, ",,D:\Testing\harkal\sylphis3d\runtime\stdlib\opcode.py,def_op,2,,UNARY_POSITIVE ; <class 'str'>
2742,def_op,"UNARY_POSITIVE ; <class 'str'>, 10 ; <class 'int'>",,D:\Testing\harkal\sylphis3d\runtime\stdlib\opcode.py,def_op,2,, 10 ; <class 'int'> UNARY_POSITIVE ; <class 'str'>
2743,def_op,"UNARY_NEGATIVE ; <class 'str'>, ",,D:\Testing\harkal\sylphis3d\runtime\stdlib\opcode.py,def_op,2,,UNARY_NEGATIVE ; <class 'str'>
2744,def_op,"UNARY_NEGATIVE ; <class 'str'>, 11 ; <class 'int'>",,D:\Testing\harkal\sylphis3d\runtime\stdlib\opcode.py,def_op,2,, 11 ; <class 'int'> UNARY_NEGATIVE ; <class 'str'>
2745,def_op,"UNARY_NOT ; <class 'str'>, ",,D:\Testing\harkal\sylphis3d\runtime\stdlib\opcode.py,def_op,2,,UNARY_NOT ; <class 'str'>
2746,def_op,"UNARY_NOT ; <class 'str'>, 12 ; <class 'int'>",,D:\Testing\harkal\sylphis3d\runtime\stdlib\opcode.py,def_op,2,, 12 ; <class 'int'> UNARY_NOT ; <class 'str'>
2747,def_op,"UNARY_CONVERT ; <class 'str'>, ",,D:\Testing\harkal\sylphis3d\runtime\stdlib\opcode.py,def_op,2,,UNARY_CONVERT ; <class 'str'>
2748,def_op,"UNARY_CONVERT ; <class 'str'>, 13 ; <class 'int'>",,D:\Testing\harkal\sylphis3d\runtime\stdlib\opcode.py,def_op,2,, 13 ; <class 'int'> UNARY_CONVERT ; <class 'str'>
2749,def_op,"UNARY_INVERT ; <class 'str'>, ",,D:\Testing\harkal\sylphis3d\runtime\stdlib\opcode.py,def_op,2,,UNARY_INVERT ; <class 'str'>
2750,def_op,"UNARY_INVERT ; <class 'str'>, 15 ; <class 'int'>",,D:\Testing\harkal\sylphis3d\runtime\stdlib\opcode.py,def_op,2,, 15 ; <class 'int'> UNARY_INVERT ; <class 'str'>
2751,def_op,"LIST_APPEND ; <class 'str'>, ",,D:\Testing\harkal\sylphis3d\runtime\stdlib\opcode.py,def_op,2,,LIST_APPEND ; <class 'str'>
2752,def_op,"LIST_APPEND ; <class 'str'>, 18 ; <class 'int'>",,D:\Testing\harkal\sylphis3d\runtime\stdlib\opcode.py,def_op,2,, 18 ; <class 'int'> LIST_APPEND ; <class 'str'>
2753,def_op,"BINARY_POWER ; <class 'str'>, ",,D:\Testing\harkal\sylphis3d\runtime\stdlib\opcode.py,def_op,2,,BINARY_POWER ; <class 'str'>
2754,def_op,"BINARY_POWER ; <class 'str'>, 19 ; <class 'int'>",,D:\Testing\harkal\sylphis3d\runtime\stdlib\opcode.py,def_op,2,, 19 ; <class 'int'> BINARY_POWER ; <class 'str'>
2755,def_op,"BINARY_MULTIPLY ; <class 'str'>, ",,D:\Testing\harkal\sylphis3d\runtime\stdlib\opcode.py,def_op,2,,BINARY_MULTIPLY ; <class 'str'>
2756,def_op,"BINARY_MULTIPLY ; <class 'str'>, 20 ; <class 'int'>",,D:\Testing\harkal\sylphis3d\runtime\stdlib\opcode.py,def_op,2,, 20 ; <class 'int'> BINARY_MULTIPLY ; <class 'str'>
2757,def_op,"BINARY_DIVIDE ; <class 'str'>, ",,D:\Testing\harkal\sylphis3d\runtime\stdlib\opcode.py,def_op,2,,BINARY_DIVIDE ; <class 'str'>
2758,def_op,"BINARY_DIVIDE ; <class 'str'>, 21 ; <class 'int'>",,D:\Testing\harkal\sylphis3d\runtime\stdlib\opcode.py,def_op,2,, 21 ; <class 'int'> BINARY_DIVIDE ; <class 'str'>
2759,def_op,"BINARY_MODULO ; <class 'str'>, ",,D:\Testing\harkal\sylphis3d\runtime\stdlib\opcode.py,def_op,2,,BINARY_MODULO ; <class 'str'>
2760,def_op,"BINARY_MODULO ; <class 'str'>, 22 ; <class 'int'>",,D:\Testing\harkal\sylphis3d\runtime\stdlib\opcode.py,def_op,2,, 22 ; <class 'int'> BINARY_MODULO ; <class 'str'>
2761,def_op,"BINARY_ADD ; <class 'str'>, ",,D:\Testing\harkal\sylphis3d\runtime\stdlib\opcode.py,def_op,2,,BINARY_ADD ; <class 'str'>
2762,def_op,"BINARY_ADD ; <class 'str'>, 23 ; <class 'int'>",,D:\Testing\harkal\sylphis3d\runtime\stdlib\opcode.py,def_op,2,, 23 ; <class 'int'> BINARY_ADD ; <class 'str'>
2763,def_op,"BINARY_SUBTRACT ; <class 'str'>, ",,D:\Testing\harkal\sylphis3d\runtime\stdlib\opcode.py,def_op,2,,BINARY_SUBTRACT ; <class 'str'>
2764,def_op,"BINARY_SUBTRACT ; <class 'str'>, 24 ; <class 'int'>",,D:\Testing\harkal\sylphis3d\runtime\stdlib\opcode.py,def_op,2,, 24 ; <class 'int'> BINARY_SUBTRACT ; <class 'str'>
2765,def_op,"BINARY_SUBSCR ; <class 'str'>, ",,D:\Testing\harkal\sylphis3d\runtime\stdlib\opcode.py,def_op,2,,BINARY_SUBSCR ; <class 'str'>
2766,def_op,"BINARY_SUBSCR ; <class 'str'>, 25 ; <class 'int'>",,D:\Testing\harkal\sylphis3d\runtime\stdlib\opcode.py,def_op,2,, 25 ; <class 'int'> BINARY_SUBSCR ; <class 'str'>
2767,def_op,"BINARY_FLOOR_DIVIDE ; <class 'str'>, ",,D:\Testing\harkal\sylphis3d\runtime\stdlib\opcode.py,def_op,2,,BINARY_FLOOR_DIVIDE ; <class 'str'>
2768,def_op,"BINARY_FLOOR_DIVIDE ; <class 'str'>, 26 ; <class 'int'>",,D:\Testing\harkal\sylphis3d\runtime\stdlib\opcode.py,def_op,2,, 26 ; <class 'int'> BINARY_FLOOR_DIVIDE ; <class 'str'>
2769,def_op,"BINARY_TRUE_DIVIDE ; <class 'str'>, ",,D:\Testing\harkal\sylphis3d\runtime\stdlib\opcode.py,def_op,2,,BINARY_TRUE_DIVIDE ; <class 'str'>
2770,def_op,"BINARY_TRUE_DIVIDE ; <class 'str'>, 27 ; <class 'int'>",,D:\Testing\harkal\sylphis3d\runtime\stdlib\opcode.py,def_op,2,, 27 ; <class 'int'> BINARY_TRUE_DIVIDE ; <class 'str'>
2771,def_op,"INPLACE_FLOOR_DIVIDE ; <class 'str'>, ",,D:\Testing\harkal\sylphis3d\runtime\stdlib\opcode.py,def_op,2,,INPLACE_FLOOR_DIVIDE ; <class 'str'>
2772,def_op,"INPLACE_FLOOR_DIVIDE ; <class 'str'>, 28 ; <class 'int'>",,D:\Testing\harkal\sylphis3d\runtime\stdlib\opcode.py,def_op,2,, 28 ; <class 'int'> INPLACE_FLOOR_DIVIDE ; <class 'str'>
2773,def_op,"INPLACE_TRUE_DIVIDE ; <class 'str'>, ",,D:\Testing\harkal\sylphis3d\runtime\stdlib\opcode.py,def_op,2,,INPLACE_TRUE_DIVIDE ; <class 'str'>
2774,def_op,"INPLACE_TRUE_DIVIDE ; <class 'str'>, 29 ; <class 'int'>",,D:\Testing\harkal\sylphis3d\runtime\stdlib\opcode.py,def_op,2,, 29 ; <class 'int'> INPLACE_TRUE_DIVIDE ; <class 'str'>
2775,def_op,"SLICE+0 ; <class 'str'>, ",,D:\Testing\harkal\sylphis3d\runtime\stdlib\opcode.py,def_op,2,,SLICE+0 ; <class 'str'>
2776,def_op,"SLICE+0 ; <class 'str'>, 30 ; <class 'int'>",,D:\Testing\harkal\sylphis3d\runtime\stdlib\opcode.py,def_op,2,, 30 ; <class 'int'> SLICE+0 ; <class 'str'>
2777,def_op,"SLICE+1 ; <class 'str'>, ",,D:\Testing\harkal\sylphis3d\runtime\stdlib\opcode.py,def_op,2,,SLICE+1 ; <class 'str'>
2778,def_op,"SLICE+1 ; <class 'str'>, 31 ; <class 'int'>",,D:\Testing\harkal\sylphis3d\runtime\stdlib\opcode.py,def_op,2,, 31 ; <class 'int'> SLICE+1 ; <class 'str'>
2779,def_op,"SLICE+2 ; <class 'str'>, ",,D:\Testing\harkal\sylphis3d\runtime\stdlib\opcode.py,def_op,2,,SLICE+2 ; <class 'str'>
2780,def_op,"SLICE+2 ; <class 'str'>, 32 ; <class 'int'>",,D:\Testing\harkal\sylphis3d\runtime\stdlib\opcode.py,def_op,2,, 32 ; <class 'int'> SLICE+2 ; <class 'str'>
2781,def_op,"SLICE+3 ; <class 'str'>, ",,D:\Testing\harkal\sylphis3d\runtime\stdlib\opcode.py,def_op,2,,SLICE+3 ; <class 'str'>
2782,def_op,"SLICE+3 ; <class 'str'>, 33 ; <class 'int'>",,D:\Testing\harkal\sylphis3d\runtime\stdlib\opcode.py,def_op,2,, 33 ; <class 'int'> SLICE+3 ; <class 'str'>
2783,def_op,"STORE_SLICE+0 ; <class 'str'>, ",,D:\Testing\harkal\sylphis3d\runtime\stdlib\opcode.py,def_op,2,,STORE_SLICE+0 ; <class 'str'>
2784,def_op,"STORE_SLICE+0 ; <class 'str'>, 40 ; <class 'int'>",,D:\Testing\harkal\sylphis3d\runtime\stdlib\opcode.py,def_op,2,, 40 ; <class 'int'> STORE_SLICE+0 ; <class 'str'>
2785,def_op,"STORE_SLICE+1 ; <class 'str'>, ",,D:\Testing\harkal\sylphis3d\runtime\stdlib\opcode.py,def_op,2,,STORE_SLICE+1 ; <class 'str'>
2786,def_op,"STORE_SLICE+1 ; <class 'str'>, 41 ; <class 'int'>",,D:\Testing\harkal\sylphis3d\runtime\stdlib\opcode.py,def_op,2,, 41 ; <class 'int'> STORE_SLICE+1 ; <class 'str'>
2787,def_op,"STORE_SLICE+2 ; <class 'str'>, ",,D:\Testing\harkal\sylphis3d\runtime\stdlib\opcode.py,def_op,2,,STORE_SLICE+2 ; <class 'str'>
2788,def_op,"STORE_SLICE+2 ; <class 'str'>, 42 ; <class 'int'>",,D:\Testing\harkal\sylphis3d\runtime\stdlib\opcode.py,def_op,2,, 42 ; <class 'int'> STORE_SLICE+2 ; <class 'str'>
2789,def_op,"STORE_SLICE+3 ; <class 'str'>, ",,D:\Testing\harkal\sylphis3d\runtime\stdlib\opcode.py,def_op,2,,STORE_SLICE+3 ; <class 'str'>
2790,def_op,"STORE_SLICE+3 ; <class 'str'>, 43 ; <class 'int'>",,D:\Testing\harkal\sylphis3d\runtime\stdlib\opcode.py,def_op,2,, 43 ; <class 'int'> STORE_SLICE+3 ; <class 'str'>
2791,def_op,"DELETE_SLICE+0 ; <class 'str'>, ",,D:\Testing\harkal\sylphis3d\runtime\stdlib\opcode.py,def_op,2,,DELETE_SLICE+0 ; <class 'str'>
2792,def_op,"DELETE_SLICE+0 ; <class 'str'>, 50 ; <class 'int'>",,D:\Testing\harkal\sylphis3d\runtime\stdlib\opcode.py,def_op,2,, 50 ; <class 'int'> DELETE_SLICE+0 ; <class 'str'>
2793,def_op,"DELETE_SLICE+1 ; <class 'str'>, ",,D:\Testing\harkal\sylphis3d\runtime\stdlib\opcode.py,def_op,2,,DELETE_SLICE+1 ; <class 'str'>
2794,def_op,"DELETE_SLICE+1 ; <class 'str'>, 51 ; <class 'int'>",,D:\Testing\harkal\sylphis3d\runtime\stdlib\opcode.py,def_op,2,, 51 ; <class 'int'> DELETE_SLICE+1 ; <class 'str'>
2795,def_op,"DELETE_SLICE+2 ; <class 'str'>, ",,D:\Testing\harkal\sylphis3d\runtime\stdlib\opcode.py,def_op,2,,DELETE_SLICE+2 ; <class 'str'>
2796,def_op,"DELETE_SLICE+2 ; <class 'str'>, 52 ; <class 'int'>",,D:\Testing\harkal\sylphis3d\runtime\stdlib\opcode.py,def_op,2,, 52 ; <class 'int'> DELETE_SLICE+2 ; <class 'str'>
2797,def_op,"DELETE_SLICE+3 ; <class 'str'>, ",,D:\Testing\harkal\sylphis3d\runtime\stdlib\opcode.py,def_op,2,,DELETE_SLICE+3 ; <class 'str'>
2798,def_op,"DELETE_SLICE+3 ; <class 'str'>, 53 ; <class 'int'>",,D:\Testing\harkal\sylphis3d\runtime\stdlib\opcode.py,def_op,2,, 53 ; <class 'int'> DELETE_SLICE+3 ; <class 'str'>
2799,def_op,"INPLACE_ADD ; <class 'str'>, ",,D:\Testing\harkal\sylphis3d\runtime\stdlib\opcode.py,def_op,2,,INPLACE_ADD ; <class 'str'>
2800,def_op,"INPLACE_ADD ; <class 'str'>, 55 ; <class 'int'>",,D:\Testing\harkal\sylphis3d\runtime\stdlib\opcode.py,def_op,2,, 55 ; <class 'int'> INPLACE_ADD ; <class 'str'>
2801,def_op,"INPLACE_SUBTRACT ; <class 'str'>, ",,D:\Testing\harkal\sylphis3d\runtime\stdlib\opcode.py,def_op,2,,INPLACE_SUBTRACT ; <class 'str'>
2802,def_op,"INPLACE_SUBTRACT ; <class 'str'>, 56 ; <class 'int'>",,D:\Testing\harkal\sylphis3d\runtime\stdlib\opcode.py,def_op,2,, 56 ; <class 'int'> INPLACE_SUBTRACT ; <class 'str'>
2803,def_op,"INPLACE_MULTIPLY ; <class 'str'>, ",,D:\Testing\harkal\sylphis3d\runtime\stdlib\opcode.py,def_op,2,,INPLACE_MULTIPLY ; <class 'str'>
2804,def_op,"INPLACE_MULTIPLY ; <class 'str'>, 57 ; <class 'int'>",,D:\Testing\harkal\sylphis3d\runtime\stdlib\opcode.py,def_op,2,, 57 ; <class 'int'> INPLACE_MULTIPLY ; <class 'str'>
2805,def_op,"INPLACE_DIVIDE ; <class 'str'>, ",,D:\Testing\harkal\sylphis3d\runtime\stdlib\opcode.py,def_op,2,,INPLACE_DIVIDE ; <class 'str'>
2806,def_op,"INPLACE_DIVIDE ; <class 'str'>, 58 ; <class 'int'>",,D:\Testing\harkal\sylphis3d\runtime\stdlib\opcode.py,def_op,2,, 58 ; <class 'int'> INPLACE_DIVIDE ; <class 'str'>
2807,def_op,"INPLACE_MODULO ; <class 'str'>, ",,D:\Testing\harkal\sylphis3d\runtime\stdlib\opcode.py,def_op,2,,INPLACE_MODULO ; <class 'str'>
2808,def_op,"INPLACE_MODULO ; <class 'str'>, 59 ; <class 'int'>",,D:\Testing\harkal\sylphis3d\runtime\stdlib\opcode.py,def_op,2,, 59 ; <class 'int'> INPLACE_MODULO ; <class 'str'>
2809,def_op,"STORE_SUBSCR ; <class 'str'>, ",,D:\Testing\harkal\sylphis3d\runtime\stdlib\opcode.py,def_op,2,,STORE_SUBSCR ; <class 'str'>
2810,def_op,"STORE_SUBSCR ; <class 'str'>, 60 ; <class 'int'>",,D:\Testing\harkal\sylphis3d\runtime\stdlib\opcode.py,def_op,2,, 60 ; <class 'int'> STORE_SUBSCR ; <class 'str'>
2811,def_op,"DELETE_SUBSCR ; <class 'str'>, ",,D:\Testing\harkal\sylphis3d\runtime\stdlib\opcode.py,def_op,2,,DELETE_SUBSCR ; <class 'str'>
2812,def_op,"DELETE_SUBSCR ; <class 'str'>, 61 ; <class 'int'>",,D:\Testing\harkal\sylphis3d\runtime\stdlib\opcode.py,def_op,2,, 61 ; <class 'int'> DELETE_SUBSCR ; <class 'str'>
2813,def_op,"BINARY_LSHIFT ; <class 'str'>, ",,D:\Testing\harkal\sylphis3d\runtime\stdlib\opcode.py,def_op,2,,BINARY_LSHIFT ; <class 'str'>
2814,def_op,"BINARY_LSHIFT ; <class 'str'>, 62 ; <class 'int'>",,D:\Testing\harkal\sylphis3d\runtime\stdlib\opcode.py,def_op,2,, 62 ; <class 'int'> BINARY_LSHIFT ; <class 'str'>
2815,def_op,"BINARY_RSHIFT ; <class 'str'>, ",,D:\Testing\harkal\sylphis3d\runtime\stdlib\opcode.py,def_op,2,,BINARY_RSHIFT ; <class 'str'>
2816,def_op,"BINARY_RSHIFT ; <class 'str'>, 63 ; <class 'int'>",,D:\Testing\harkal\sylphis3d\runtime\stdlib\opcode.py,def_op,2,, 63 ; <class 'int'> BINARY_RSHIFT ; <class 'str'>
2817,def_op,"BINARY_AND ; <class 'str'>, ",,D:\Testing\harkal\sylphis3d\runtime\stdlib\opcode.py,def_op,2,,BINARY_AND ; <class 'str'>
2818,def_op,"BINARY_AND ; <class 'str'>, 64 ; <class 'int'>",,D:\Testing\harkal\sylphis3d\runtime\stdlib\opcode.py,def_op,2,, 64 ; <class 'int'> BINARY_AND ; <class 'str'>
2819,def_op,"BINARY_XOR ; <class 'str'>, ",,D:\Testing\harkal\sylphis3d\runtime\stdlib\opcode.py,def_op,2,,BINARY_XOR ; <class 'str'>
2820,def_op,"BINARY_XOR ; <class 'str'>, 65 ; <class 'int'>",,D:\Testing\harkal\sylphis3d\runtime\stdlib\opcode.py,def_op,2,, 65 ; <class 'int'> BINARY_XOR ; <class 'str'>
2821,def_op,"BINARY_OR ; <class 'str'>, ",,D:\Testing\harkal\sylphis3d\runtime\stdlib\opcode.py,def_op,2,,BINARY_OR ; <class 'str'>
2822,def_op,"BINARY_OR ; <class 'str'>, 66 ; <class 'int'>",,D:\Testing\harkal\sylphis3d\runtime\stdlib\opcode.py,def_op,2,, 66 ; <class 'int'> BINARY_OR ; <class 'str'>
2823,def_op,"INPLACE_POWER ; <class 'str'>, ",,D:\Testing\harkal\sylphis3d\runtime\stdlib\opcode.py,def_op,2,,INPLACE_POWER ; <class 'str'>
2824,def_op,"INPLACE_POWER ; <class 'str'>, 67 ; <class 'int'>",,D:\Testing\harkal\sylphis3d\runtime\stdlib\opcode.py,def_op,2,, 67 ; <class 'int'> INPLACE_POWER ; <class 'str'>
2825,def_op,"GET_ITER ; <class 'str'>, ",,D:\Testing\harkal\sylphis3d\runtime\stdlib\opcode.py,def_op,2,,GET_ITER ; <class 'str'>
2826,def_op,"GET_ITER ; <class 'str'>, 68 ; <class 'int'>",,D:\Testing\harkal\sylphis3d\runtime\stdlib\opcode.py,def_op,2,, 68 ; <class 'int'> GET_ITER ; <class 'str'>
2827,def_op,"PRINT_EXPR ; <class 'str'>, ",,D:\Testing\harkal\sylphis3d\runtime\stdlib\opcode.py,def_op,2,,PRINT_EXPR ; <class 'str'>
2828,def_op,"PRINT_EXPR ; <class 'str'>, 70 ; <class 'int'>",,D:\Testing\harkal\sylphis3d\runtime\stdlib\opcode.py,def_op,2,, 70 ; <class 'int'> PRINT_EXPR ; <class 'str'>
2829,def_op,"PRINT_ITEM ; <class 'str'>, ",,D:\Testing\harkal\sylphis3d\runtime\stdlib\opcode.py,def_op,2,,PRINT_ITEM ; <class 'str'>
2830,def_op,"PRINT_ITEM ; <class 'str'>, 71 ; <class 'int'>",,D:\Testing\harkal\sylphis3d\runtime\stdlib\opcode.py,def_op,2,, 71 ; <class 'int'> PRINT_ITEM ; <class 'str'>
2831,def_op,"PRINT_NEWLINE ; <class 'str'>, ",,D:\Testing\harkal\sylphis3d\runtime\stdlib\opcode.py,def_op,2,,PRINT_NEWLINE ; <class 'str'>
2832,def_op,"PRINT_NEWLINE ; <class 'str'>, 72 ; <class 'int'>",,D:\Testing\harkal\sylphis3d\runtime\stdlib\opcode.py,def_op,2,, 72 ; <class 'int'> PRINT_NEWLINE ; <class 'str'>
2833,def_op,"PRINT_ITEM_TO ; <class 'str'>, ",,D:\Testing\harkal\sylphis3d\runtime\stdlib\opcode.py,def_op,2,,PRINT_ITEM_TO ; <class 'str'>
