,M_Call_Name,M_Call_Arg,Receiver_var,File_Name,MethodName,M_Call_Arg_len,Swap_arg_listing,MethodClass
1223,PhysicalQuantityInteractive,"2.1767e-08 ; <class 'float'>, kg ; <class 'str'>",P_m,D:\Testing\ipython\ipython-py3k\IPython\deathrow\ipy_constants.py,PhysicalQuantityInteractive,2, kg ; <class 'str'> 2.1767e-08 ; <class 'float'>,
1224,PhysicalQuantityInteractive,"1.616e-35 ; <class 'float'>, m ; <class 'str'>",P_l,D:\Testing\ipython\ipython-py3k\IPython\deathrow\ipy_constants.py,PhysicalQuantityInteractive,2, m ; <class 'str'> 1.616e-35 ; <class 'float'>,
1225,PhysicalQuantityInteractive,"5.3906e-44 ; <class 'float'>, s ; <class 'str'>",P_t,D:\Testing\ipython\ipython-py3k\IPython\deathrow\ipy_constants.py,PhysicalQuantityInteractive,2, s ; <class 'str'> 5.3906e-44 ; <class 'float'>,
1226,PhysicalQuantityInteractive,"1.602176462e-19 ; <class 'float'>, C ; <class 'str'>",_e,D:\Testing\ipython\ipython-py3k\IPython\deathrow\ipy_constants.py,PhysicalQuantityInteractive,2, C ; <class 'str'> 1.602176462e-19 ; <class 'float'>,
1227,PhysicalQuantityInteractive,"2.067833636e-15 ; <class 'float'>, Wb ; <class 'str'>",capitalphi_0,D:\Testing\ipython\ipython-py3k\IPython\deathrow\ipy_constants.py,PhysicalQuantityInteractive,2, Wb ; <class 'str'> 2.067833636e-15 ; <class 'float'>,
1228,PhysicalQuantityInteractive,"2.067833636e-15 ; <class 'float'>, Wb ; <class 'str'>",mfq_0,D:\Testing\ipython\ipython-py3k\IPython\deathrow\ipy_constants.py,PhysicalQuantityInteractive,2, Wb ; <class 'str'> 2.067833636e-15 ; <class 'float'>,
1229,PhysicalQuantityInteractive,"7.748091696e-05 ; <class 'float'>, S ; <class 'str'>",G_0,D:\Testing\ipython\ipython-py3k\IPython\deathrow\ipy_constants.py,PhysicalQuantityInteractive,2, S ; <class 'str'> 7.748091696e-05 ; <class 'float'>,
1230,PhysicalQuantityInteractive,"483597898000000.0 ; <class 'float'>, Hz/V ; <class 'str'>",K_J,D:\Testing\ipython\ipython-py3k\IPython\deathrow\ipy_constants.py,PhysicalQuantityInteractive,2, Hz/V ; <class 'str'> 483597898000000.0 ; <class 'float'>,
1231,PhysicalQuantityInteractive,"25812.807572 ; <class 'float'>, ohm ; <class 'str'>",R_K,D:\Testing\ipython\ipython-py3k\IPython\deathrow\ipy_constants.py,PhysicalQuantityInteractive,2, ohm ; <class 'str'> 25812.807572 ; <class 'float'>,
1232,PhysicalQuantityInteractive,"9.27400899e-24 ; <class 'float'>, J/T ; <class 'str'>",u_B,D:\Testing\ipython\ipython-py3k\IPython\deathrow\ipy_constants.py,PhysicalQuantityInteractive,2, J/T ; <class 'str'> 9.27400899e-24 ; <class 'float'>,
1233,PhysicalQuantityInteractive,"5.788381749e-05 ; <class 'float'>, eV/T ; <class 'str'>",ueVT_B,D:\Testing\ipython\ipython-py3k\IPython\deathrow\ipy_constants.py,PhysicalQuantityInteractive,2, eV/T ; <class 'str'> 5.788381749e-05 ; <class 'float'>,
1234,PhysicalQuantityInteractive,"5.05078317e-27 ; <class 'float'>, J/T ; <class 'str'>",u_N,D:\Testing\ipython\ipython-py3k\IPython\deathrow\ipy_constants.py,PhysicalQuantityInteractive,2, J/T ; <class 'str'> 5.05078317e-27 ; <class 'float'>,
1235,PhysicalQuantityInteractive,"3.152451238e-08 ; <class 'float'>, eV/T ; <class 'str'>",ueVT_N,D:\Testing\ipython\ipython-py3k\IPython\deathrow\ipy_constants.py,PhysicalQuantityInteractive,2, eV/T ; <class 'str'> 3.152451238e-08 ; <class 'float'>,
1236,PhysicalQuantityInteractive,"10973731.568549 ; <class 'float'>, 1/m ; <class 'str'>",Ry,D:\Testing\ipython\ipython-py3k\IPython\deathrow\ipy_constants.py,PhysicalQuantityInteractive,2, 1/m ; <class 'str'> 10973731.568549 ; <class 'float'>,
1237,PhysicalQuantityInteractive,"10973731.568549 ; <class 'float'>, 1/m ; <class 'str'>",Ry_INF,D:\Testing\ipython\ipython-py3k\IPython\deathrow\ipy_constants.py,PhysicalQuantityInteractive,2, 1/m ; <class 'str'> 10973731.568549 ; <class 'float'>,
1238,PhysicalQuantityInteractive,"5.291772083e-11 ; <class 'float'>, m ; <class 'str'>",a_0,D:\Testing\ipython\ipython-py3k\IPython\deathrow\ipy_constants.py,PhysicalQuantityInteractive,2, m ; <class 'str'> 5.291772083e-11 ; <class 'float'>,
1239,PhysicalQuantityInteractive,"4.35974381e-18 ; <class 'float'>, J ; <class 'str'>",E_h,D:\Testing\ipython\ipython-py3k\IPython\deathrow\ipy_constants.py,PhysicalQuantityInteractive,2, J ; <class 'str'> 4.35974381e-18 ; <class 'float'>,
1240,PhysicalQuantityInteractive,"27.2113834 ; <class 'float'>, eV ; <class 'str'>",Eev_h,D:\Testing\ipython\ipython-py3k\IPython\deathrow\ipy_constants.py,PhysicalQuantityInteractive,2, eV ; <class 'str'> 27.2113834 ; <class 'float'>,
1241,PhysicalQuantityInteractive,"0.0003636947516 ; <class 'float'>, m**2/s ; <class 'str'>",qcir2,D:\Testing\ipython\ipython-py3k\IPython\deathrow\ipy_constants.py,PhysicalQuantityInteractive,2, m**2/s ; <class 'str'> 0.0003636947516 ; <class 'float'>,
1242,PhysicalQuantityInteractive,"0.0007273895032 ; <class 'float'>, m**2/s ; <class 'str'>",qcir,D:\Testing\ipython\ipython-py3k\IPython\deathrow\ipy_constants.py,PhysicalQuantityInteractive,2, m**2/s ; <class 'str'> 0.0007273895032 ; <class 'float'>,
1243,PhysicalQuantityInteractive,"1.16639e-05 ; <class 'float'>, 1/GeV**2 ; <class 'str'>",Fcc,D:\Testing\ipython\ipython-py3k\IPython\deathrow\ipy_constants.py,PhysicalQuantityInteractive,2, 1/GeV**2 ; <class 'str'> 1.16639e-05 ; <class 'float'>,
1244,PhysicalQuantityInteractive,"9.10938188e-31 ; <class 'float'>, kg ; <class 'str'>",m_e,D:\Testing\ipython\ipython-py3k\IPython\deathrow\ipy_constants.py,PhysicalQuantityInteractive,2, kg ; <class 'str'> 9.10938188e-31 ; <class 'float'>,
1245,PhysicalQuantityInteractive,"0.000548579911 ; <class 'float'>, amu ; <class 'str'>",m_e_u,D:\Testing\ipython\ipython-py3k\IPython\deathrow\ipy_constants.py,PhysicalQuantityInteractive,2, amu ; <class 'str'> 0.000548579911 ; <class 'float'>,
1246,PhysicalQuantityInteractive,"8.18710414e-14 ; <class 'float'>, J ; <class 'str'>",me_J,D:\Testing\ipython\ipython-py3k\IPython\deathrow\ipy_constants.py,PhysicalQuantityInteractive,2, J ; <class 'str'> 8.18710414e-14 ; <class 'float'>,
1247,PhysicalQuantityInteractive,"0.510998902 ; <class 'float'>, MeV ; <class 'str'>",me_MeV,D:\Testing\ipython\ipython-py3k\IPython\deathrow\ipy_constants.py,PhysicalQuantityInteractive,2, MeV ; <class 'str'> 0.510998902 ; <class 'float'>,
1248,PhysicalQuantityInteractive,", C/kg ; <class 'str'>",echargeemass,D:\Testing\ipython\ipython-py3k\IPython\deathrow\ipy_constants.py,PhysicalQuantityInteractive,2, C/kg ; <class 'str'> ,
1249,PhysicalQuantityInteractive,"5.48579911e-07 ; <class 'float'>, kg/mol ; <class 'str'>",Molar_e,D:\Testing\ipython\ipython-py3k\IPython\deathrow\ipy_constants.py,PhysicalQuantityInteractive,2, kg/mol ; <class 'str'> 5.48579911e-07 ; <class 'float'>,
1250,PhysicalQuantityInteractive,"2.426310215e-12 ; <class 'float'>, m ; <class 'str'>",lambdaC,D:\Testing\ipython\ipython-py3k\IPython\deathrow\ipy_constants.py,PhysicalQuantityInteractive,2, m ; <class 'str'> 2.426310215e-12 ; <class 'float'>,
1251,PhysicalQuantityInteractive,"2.817940285e-15 ; <class 'float'>, m ; <class 'str'>",r_e,D:\Testing\ipython\ipython-py3k\IPython\deathrow\ipy_constants.py,PhysicalQuantityInteractive,2, m ; <class 'str'> 2.817940285e-15 ; <class 'float'>,
1252,PhysicalQuantityInteractive,"6.65245854e-29 ; <class 'float'>, m**2 ; <class 'str'>",sigma_e,D:\Testing\ipython\ipython-py3k\IPython\deathrow\ipy_constants.py,PhysicalQuantityInteractive,2, m**2 ; <class 'str'> 6.65245854e-29 ; <class 'float'>,
1253,PhysicalQuantityInteractive,", J/T ; <class 'str'>",u_e,D:\Testing\ipython\ipython-py3k\IPython\deathrow\ipy_constants.py,PhysicalQuantityInteractive,2, J/T ; <class 'str'> ,
1254,PhysicalQuantityInteractive,"176085979400.0 ; <class 'float'>, 1/(s*T) ; <class 'str'>",gamma_e,D:\Testing\ipython\ipython-py3k\IPython\deathrow\ipy_constants.py,PhysicalQuantityInteractive,2, 1/(s*T) ; <class 'str'> 176085979400.0 ; <class 'float'>,
1255,PhysicalQuantityInteractive,"1.88353109e-28 ; <class 'float'>, kg ; <class 'str'>",m_u,D:\Testing\ipython\ipython-py3k\IPython\deathrow\ipy_constants.py,PhysicalQuantityInteractive,2, kg ; <class 'str'> 1.88353109e-28 ; <class 'float'>,
1256,PhysicalQuantityInteractive,"0.1134289168 ; <class 'float'>, amu ; <class 'str'>",mu_u,D:\Testing\ipython\ipython-py3k\IPython\deathrow\ipy_constants.py,PhysicalQuantityInteractive,2, amu ; <class 'str'> 0.1134289168 ; <class 'float'>,
1257,PhysicalQuantityInteractive,"1.69283332e-11 ; <class 'float'>, J ; <class 'str'>",muc2_J,D:\Testing\ipython\ipython-py3k\IPython\deathrow\ipy_constants.py,PhysicalQuantityInteractive,2, J ; <class 'str'> 1.69283332e-11 ; <class 'float'>,
1258,PhysicalQuantityInteractive,"105.6583568 ; <class 'float'>, MeV ; <class 'str'>",muc2_MeV,D:\Testing\ipython\ipython-py3k\IPython\deathrow\ipy_constants.py,PhysicalQuantityInteractive,2, MeV ; <class 'str'> 105.6583568 ; <class 'float'>,
1259,PhysicalQuantityInteractive,"0.0001134289168 ; <class 'float'>, kg/mol ; <class 'str'>",Molar_u,D:\Testing\ipython\ipython-py3k\IPython\deathrow\ipy_constants.py,PhysicalQuantityInteractive,2, kg/mol ; <class 'str'> 0.0001134289168 ; <class 'float'>,
1260,PhysicalQuantityInteractive,"1.173444197e-14 ; <class 'float'>, m ; <class 'str'>",lambda_C_u,D:\Testing\ipython\ipython-py3k\IPython\deathrow\ipy_constants.py,PhysicalQuantityInteractive,2, m ; <class 'str'> 1.173444197e-14 ; <class 'float'>,
1261,PhysicalQuantityInteractive,", J/T ; <class 'str'>",uu,D:\Testing\ipython\ipython-py3k\IPython\deathrow\ipy_constants.py,PhysicalQuantityInteractive,2, J/T ; <class 'str'> ,
1262,PhysicalQuantityInteractive,"3.16788e-27 ; <class 'float'>, kg ; <class 'str'>",m_tau,D:\Testing\ipython\ipython-py3k\IPython\deathrow\ipy_constants.py,PhysicalQuantityInteractive,2, kg ; <class 'str'> 3.16788e-27 ; <class 'float'>,
1263,PhysicalQuantityInteractive,"1.90774 ; <class 'float'>, amu ; <class 'str'>",mu_tau,D:\Testing\ipython\ipython-py3k\IPython\deathrow\ipy_constants.py,PhysicalQuantityInteractive,2, amu ; <class 'str'> 1.90774 ; <class 'float'>,
1264,PhysicalQuantityInteractive,"2.84715e-10 ; <class 'float'>, J ; <class 'str'>",mtauc2_J,D:\Testing\ipython\ipython-py3k\IPython\deathrow\ipy_constants.py,PhysicalQuantityInteractive,2, J ; <class 'str'> 2.84715e-10 ; <class 'float'>,
1265,PhysicalQuantityInteractive,"1777.05 ; <class 'float'>, MeV ; <class 'str'>",mtauc2_MeV,D:\Testing\ipython\ipython-py3k\IPython\deathrow\ipy_constants.py,PhysicalQuantityInteractive,2, MeV ; <class 'str'> 1777.05 ; <class 'float'>,
1266,PhysicalQuantityInteractive,"0.00190774 ; <class 'float'>, kg/mol ; <class 'str'>",Molar_tau,D:\Testing\ipython\ipython-py3k\IPython\deathrow\ipy_constants.py,PhysicalQuantityInteractive,2, kg/mol ; <class 'str'> 0.00190774 ; <class 'float'>,
1267,PhysicalQuantityInteractive,"6.977e-16 ; <class 'float'>, m ; <class 'str'>",lambda_C_tau,D:\Testing\ipython\ipython-py3k\IPython\deathrow\ipy_constants.py,PhysicalQuantityInteractive,2, m ; <class 'str'> 6.977e-16 ; <class 'float'>,
1268,PhysicalQuantityInteractive,"1.67262158e-27 ; <class 'float'>, kg ; <class 'str'>",m_p,D:\Testing\ipython\ipython-py3k\IPython\deathrow\ipy_constants.py,PhysicalQuantityInteractive,2, kg ; <class 'str'> 1.67262158e-27 ; <class 'float'>,
1269,PhysicalQuantityInteractive,"1.00727646688 ; <class 'float'>, amu ; <class 'str'>",mu_p,D:\Testing\ipython\ipython-py3k\IPython\deathrow\ipy_constants.py,PhysicalQuantityInteractive,2, amu ; <class 'str'> 1.00727646688 ; <class 'float'>,
1270,PhysicalQuantityInteractive,"1.50327731e-10 ; <class 'float'>, J ; <class 'str'>",mpc2_J,D:\Testing\ipython\ipython-py3k\IPython\deathrow\ipy_constants.py,PhysicalQuantityInteractive,2, J ; <class 'str'> 1.50327731e-10 ; <class 'float'>,
1271,PhysicalQuantityInteractive,"938.271998 ; <class 'float'>, MeV ; <class 'str'>",mpc2_MeV,D:\Testing\ipython\ipython-py3k\IPython\deathrow\ipy_constants.py,PhysicalQuantityInteractive,2, MeV ; <class 'str'> 938.271998 ; <class 'float'>,
1272,PhysicalQuantityInteractive,"95788340.8 ; <class 'float'>, C/kg ; <class 'str'>",emp,D:\Testing\ipython\ipython-py3k\IPython\deathrow\ipy_constants.py,PhysicalQuantityInteractive,2, C/kg ; <class 'str'> 95788340.8 ; <class 'float'>,
1273,PhysicalQuantityInteractive,"0.00100727646688 ; <class 'float'>, kg/mol ; <class 'str'>",Molar_p,D:\Testing\ipython\ipython-py3k\IPython\deathrow\ipy_constants.py,PhysicalQuantityInteractive,2, kg/mol ; <class 'str'> 0.00100727646688 ; <class 'float'>,
1274,PhysicalQuantityInteractive,"1.321409847e-15 ; <class 'float'>, m ; <class 'str'>",lambda_C_p,D:\Testing\ipython\ipython-py3k\IPython\deathrow\ipy_constants.py,PhysicalQuantityInteractive,2, m ; <class 'str'> 1.321409847e-15 ; <class 'float'>,
1275,PhysicalQuantityInteractive,"1.410606633e-26 ; <class 'float'>, J/T ; <class 'str'>",up,D:\Testing\ipython\ipython-py3k\IPython\deathrow\ipy_constants.py,PhysicalQuantityInteractive,2, J/T ; <class 'str'> 1.410606633e-26 ; <class 'float'>,
1276,PhysicalQuantityInteractive,"1.410570399e-26 ; <class 'float'>, J/T ; <class 'str'>",usp,D:\Testing\ipython\ipython-py3k\IPython\deathrow\ipy_constants.py,PhysicalQuantityInteractive,2, J/T ; <class 'str'> 1.410570399e-26 ; <class 'float'>,
1277,PhysicalQuantityInteractive,"267522212.0 ; <class 'float'>, 1/(s*T) ; <class 'str'>",gamma_p,D:\Testing\ipython\ipython-py3k\IPython\deathrow\ipy_constants.py,PhysicalQuantityInteractive,2, 1/(s*T) ; <class 'str'> 267522212.0 ; <class 'float'>,
1278,PhysicalQuantityInteractive,"267515341.0 ; <class 'float'>, 1/(s*T) ; <class 'str'>",gamma_sp,D:\Testing\ipython\ipython-py3k\IPython\deathrow\ipy_constants.py,PhysicalQuantityInteractive,2, 1/(s*T) ; <class 'str'> 267515341.0 ; <class 'float'>,
1279,PhysicalQuantityInteractive,"1.67492716e-27 ; <class 'float'>, kg ; <class 'str'>",m_n,D:\Testing\ipython\ipython-py3k\IPython\deathrow\ipy_constants.py,PhysicalQuantityInteractive,2, kg ; <class 'str'> 1.67492716e-27 ; <class 'float'>,
1280,PhysicalQuantityInteractive,"1.00866491578 ; <class 'float'>, amu ; <class 'str'>",mu_n,D:\Testing\ipython\ipython-py3k\IPython\deathrow\ipy_constants.py,PhysicalQuantityInteractive,2, amu ; <class 'str'> 1.00866491578 ; <class 'float'>,
1281,PhysicalQuantityInteractive,"1.50534946e-10 ; <class 'float'>, J ; <class 'str'>",mnc2_J,D:\Testing\ipython\ipython-py3k\IPython\deathrow\ipy_constants.py,PhysicalQuantityInteractive,2, J ; <class 'str'> 1.50534946e-10 ; <class 'float'>,
1282,PhysicalQuantityInteractive,"939.56533 ; <class 'float'>, MeV ; <class 'str'>",mnc2_MeV,D:\Testing\ipython\ipython-py3k\IPython\deathrow\ipy_constants.py,PhysicalQuantityInteractive,2, MeV ; <class 'str'> 939.56533 ; <class 'float'>,
1283,PhysicalQuantityInteractive,"0.00100866491578 ; <class 'float'>, kg/mol ; <class 'str'>",Molar_n,D:\Testing\ipython\ipython-py3k\IPython\deathrow\ipy_constants.py,PhysicalQuantityInteractive,2, kg/mol ; <class 'str'> 0.00100866491578 ; <class 'float'>,
1284,PhysicalQuantityInteractive,"1.319590898e-15 ; <class 'float'>, m ; <class 'str'>",lambda_C_n,D:\Testing\ipython\ipython-py3k\IPython\deathrow\ipy_constants.py,PhysicalQuantityInteractive,2, m ; <class 'str'> 1.319590898e-15 ; <class 'float'>,
1285,PhysicalQuantityInteractive,", J/T ; <class 'str'>",un,D:\Testing\ipython\ipython-py3k\IPython\deathrow\ipy_constants.py,PhysicalQuantityInteractive,2, J/T ; <class 'str'> ,
1286,PhysicalQuantityInteractive,"183247188.0 ; <class 'float'>, 1/(s*T) ; <class 'str'>",gamma_n,D:\Testing\ipython\ipython-py3k\IPython\deathrow\ipy_constants.py,PhysicalQuantityInteractive,2, 1/(s*T) ; <class 'str'> 183247188.0 ; <class 'float'>,
1287,PhysicalQuantityInteractive,"3.34358309e-27 ; <class 'float'>, kg ; <class 'str'>",m_d,D:\Testing\ipython\ipython-py3k\IPython\deathrow\ipy_constants.py,PhysicalQuantityInteractive,2, kg ; <class 'str'> 3.34358309e-27 ; <class 'float'>,
1288,PhysicalQuantityInteractive,"2.01355321271 ; <class 'float'>, amu ; <class 'str'>",mu_d,D:\Testing\ipython\ipython-py3k\IPython\deathrow\ipy_constants.py,PhysicalQuantityInteractive,2, amu ; <class 'str'> 2.01355321271 ; <class 'float'>,
1289,PhysicalQuantityInteractive,"3.00506262e-10 ; <class 'float'>, J ; <class 'str'>",mdc2_J,D:\Testing\ipython\ipython-py3k\IPython\deathrow\ipy_constants.py,PhysicalQuantityInteractive,2, J ; <class 'str'> 3.00506262e-10 ; <class 'float'>,
1290,PhysicalQuantityInteractive,"1875.612762 ; <class 'float'>, MeV ; <class 'str'>",mdc2_eV,D:\Testing\ipython\ipython-py3k\IPython\deathrow\ipy_constants.py,PhysicalQuantityInteractive,2, MeV ; <class 'str'> 1875.612762 ; <class 'float'>,
1291,PhysicalQuantityInteractive,"0.00201355321271 ; <class 'float'>, kg/mol ; <class 'str'>",Molar_d,D:\Testing\ipython\ipython-py3k\IPython\deathrow\ipy_constants.py,PhysicalQuantityInteractive,2, kg/mol ; <class 'str'> 0.00201355321271 ; <class 'float'>,
1292,PhysicalQuantityInteractive,"4.33073457e-27 ; <class 'float'>, J/T ; <class 'str'>",ud,D:\Testing\ipython\ipython-py3k\IPython\deathrow\ipy_constants.py,PhysicalQuantityInteractive,2, J/T ; <class 'str'> 4.33073457e-27 ; <class 'float'>,
1293,PhysicalQuantityInteractive,"5.00641174e-27 ; <class 'float'>, kg ; <class 'str'>",m_h,D:\Testing\ipython\ipython-py3k\IPython\deathrow\ipy_constants.py,PhysicalQuantityInteractive,2, kg ; <class 'str'> 5.00641174e-27 ; <class 'float'>,
1294,PhysicalQuantityInteractive,"3.01493223469 ; <class 'float'>, amu ; <class 'str'>",mu_h,D:\Testing\ipython\ipython-py3k\IPython\deathrow\ipy_constants.py,PhysicalQuantityInteractive,2, amu ; <class 'str'> 3.01493223469 ; <class 'float'>,
1295,PhysicalQuantityInteractive,"4.49953848e-10 ; <class 'float'>, J ; <class 'str'>",mhc2_J,D:\Testing\ipython\ipython-py3k\IPython\deathrow\ipy_constants.py,PhysicalQuantityInteractive,2, J ; <class 'str'> 4.49953848e-10 ; <class 'float'>,
1296,PhysicalQuantityInteractive,"2808.39132 ; <class 'float'>, MeV ; <class 'str'>",mhc2_MeV,D:\Testing\ipython\ipython-py3k\IPython\deathrow\ipy_constants.py,PhysicalQuantityInteractive,2, MeV ; <class 'str'> 2808.39132 ; <class 'float'>,
1297,PhysicalQuantityInteractive,"0.00301493223469 ; <class 'float'>, kg/mol ; <class 'str'>",Molar_h,D:\Testing\ipython\ipython-py3k\IPython\deathrow\ipy_constants.py,PhysicalQuantityInteractive,2, kg/mol ; <class 'str'> 0.00301493223469 ; <class 'float'>,
1298,PhysicalQuantityInteractive,", J/T ; <class 'str'>",ush,D:\Testing\ipython\ipython-py3k\IPython\deathrow\ipy_constants.py,PhysicalQuantityInteractive,2, J/T ; <class 'str'> ,
1299,PhysicalQuantityInteractive,"203789476.4 ; <class 'float'>, 1/(s*T) ; <class 'str'>",gamma_h,D:\Testing\ipython\ipython-py3k\IPython\deathrow\ipy_constants.py,PhysicalQuantityInteractive,2, 1/(s*T) ; <class 'str'> 203789476.4 ; <class 'float'>,
1300,PhysicalQuantityInteractive,"6.64465598e-27 ; <class 'float'>, kg ; <class 'str'>",m_alpha,D:\Testing\ipython\ipython-py3k\IPython\deathrow\ipy_constants.py,PhysicalQuantityInteractive,2, kg ; <class 'str'> 6.64465598e-27 ; <class 'float'>,
1301,PhysicalQuantityInteractive,"4.0015061747 ; <class 'float'>, amu ; <class 'str'>",mu_alpha,D:\Testing\ipython\ipython-py3k\IPython\deathrow\ipy_constants.py,PhysicalQuantityInteractive,2, amu ; <class 'str'> 4.0015061747 ; <class 'float'>,
1302,PhysicalQuantityInteractive,"5.97191897e-10 ; <class 'float'>, J ; <class 'str'>",malphac2_J,D:\Testing\ipython\ipython-py3k\IPython\deathrow\ipy_constants.py,PhysicalQuantityInteractive,2, J ; <class 'str'> 5.97191897e-10 ; <class 'float'>,
1303,PhysicalQuantityInteractive,"3727.37904 ; <class 'float'>, MeV ; <class 'str'>",malphac2_MeV,D:\Testing\ipython\ipython-py3k\IPython\deathrow\ipy_constants.py,PhysicalQuantityInteractive,2, MeV ; <class 'str'> 3727.37904 ; <class 'float'>,
1304,PhysicalQuantityInteractive,"0.0040015061747 ; <class 'float'>, kg/mol ; <class 'str'>",Molar_alpha,D:\Testing\ipython\ipython-py3k\IPython\deathrow\ipy_constants.py,PhysicalQuantityInteractive,2, kg/mol ; <class 'str'> 0.0040015061747 ; <class 'float'>,
1305,PhysicalQuantityInteractive,"6.02214199e+23 ; <class 'float'>, 1/mol ; <class 'str'>",N_A,D:\Testing\ipython\ipython-py3k\IPython\deathrow\ipy_constants.py,PhysicalQuantityInteractive,2, 1/mol ; <class 'str'> 6.02214199e+23 ; <class 'float'>,
1306,PhysicalQuantityInteractive,"6.02214199e+23 ; <class 'float'>, 1/mol ; <class 'str'>",L,D:\Testing\ipython\ipython-py3k\IPython\deathrow\ipy_constants.py,PhysicalQuantityInteractive,2, 1/mol ; <class 'str'> 6.02214199e+23 ; <class 'float'>,
1307,PhysicalQuantityInteractive,"1.66053873e-27 ; <class 'float'>, kg ; <class 'str'>",m_u,D:\Testing\ipython\ipython-py3k\IPython\deathrow\ipy_constants.py,PhysicalQuantityInteractive,2, kg ; <class 'str'> 1.66053873e-27 ; <class 'float'>,
1308,PhysicalQuantityInteractive,"1.49241778e-10 ; <class 'float'>, J ; <class 'str'>",muc2_J,D:\Testing\ipython\ipython-py3k\IPython\deathrow\ipy_constants.py,PhysicalQuantityInteractive,2, J ; <class 'str'> 1.49241778e-10 ; <class 'float'>,
1309,PhysicalQuantityInteractive,"931.494013 ; <class 'float'>, MeV ; <class 'str'>",muc2_MeV,D:\Testing\ipython\ipython-py3k\IPython\deathrow\ipy_constants.py,PhysicalQuantityInteractive,2, MeV ; <class 'str'> 931.494013 ; <class 'float'>,
1310,PhysicalQuantityInteractive,"96485.3415 ; <class 'float'>, C/mol ; <class 'str'>",F,D:\Testing\ipython\ipython-py3k\IPython\deathrow\ipy_constants.py,PhysicalQuantityInteractive,2, C/mol ; <class 'str'> 96485.3415 ; <class 'float'>,
1311,PhysicalQuantityInteractive,"3.990312689e-10 ; <class 'float'>, J*s/mol ; <class 'str'>",N_Ah,D:\Testing\ipython\ipython-py3k\IPython\deathrow\ipy_constants.py,PhysicalQuantityInteractive,2, J*s/mol ; <class 'str'> 3.990312689e-10 ; <class 'float'>,
1312,PhysicalQuantityInteractive,"8.314472 ; <class 'float'>, J/(mol*K) ; <class 'str'>",R,D:\Testing\ipython\ipython-py3k\IPython\deathrow\ipy_constants.py,PhysicalQuantityInteractive,2, J/(mol*K) ; <class 'str'> 8.314472 ; <class 'float'>,
1313,PhysicalQuantityInteractive,"1.3806503e-23 ; <class 'float'>, J/K ; <class 'str'>",k_J,D:\Testing\ipython\ipython-py3k\IPython\deathrow\ipy_constants.py,PhysicalQuantityInteractive,2, J/K ; <class 'str'> 1.3806503e-23 ; <class 'float'>,
1314,PhysicalQuantityInteractive,"8.617342e-05 ; <class 'float'>, eV/K ; <class 'str'>",k_eV,D:\Testing\ipython\ipython-py3k\IPython\deathrow\ipy_constants.py,PhysicalQuantityInteractive,2, eV/K ; <class 'str'> 8.617342e-05 ; <class 'float'>,
1315,PhysicalQuantityInteractive,"2.6867775e+25 ; <class 'float'>, 1/m**3 ; <class 'str'>",n_0,D:\Testing\ipython\ipython-py3k\IPython\deathrow\ipy_constants.py,PhysicalQuantityInteractive,2, 1/m**3 ; <class 'str'> 2.6867775e+25 ; <class 'float'>,
1316,PhysicalQuantityInteractive,"0.022413996 ; <class 'float'>, m**3/mol ; <class 'str'>",Vm_1,D:\Testing\ipython\ipython-py3k\IPython\deathrow\ipy_constants.py,PhysicalQuantityInteractive,2, m**3/mol ; <class 'str'> 0.022413996 ; <class 'float'>,
1317,PhysicalQuantityInteractive,"0.022710981 ; <class 'float'>, m**3/mol ; <class 'str'>",Vm_2,D:\Testing\ipython\ipython-py3k\IPython\deathrow\ipy_constants.py,PhysicalQuantityInteractive,2, m**3/mol ; <class 'str'> 0.022710981 ; <class 'float'>,
1318,PhysicalQuantityInteractive,"5.6704e-08 ; <class 'float'>, W/(m**2*K**4) ; <class 'str'>",sigma,D:\Testing\ipython\ipython-py3k\IPython\deathrow\ipy_constants.py,PhysicalQuantityInteractive,2, W/(m**2*K**4) ; <class 'str'> 5.6704e-08 ; <class 'float'>,
1319,PhysicalQuantityInteractive,"3.74177107e-16 ; <class 'float'>, W*m**2 ; <class 'str'>",c_1,D:\Testing\ipython\ipython-py3k\IPython\deathrow\ipy_constants.py,PhysicalQuantityInteractive,2, W*m**2 ; <class 'str'> 3.74177107e-16 ; <class 'float'>,
1320,PhysicalQuantityInteractive,"1.191042722e-16 ; <class 'float'>, W*m**2/sr ; <class 'str'>",c_1L,D:\Testing\ipython\ipython-py3k\IPython\deathrow\ipy_constants.py,PhysicalQuantityInteractive,2, W*m**2/sr ; <class 'str'> 1.191042722e-16 ; <class 'float'>,
1321,PhysicalQuantityInteractive,"0.014387752 ; <class 'float'>, m*K ; <class 'str'>",c_2,D:\Testing\ipython\ipython-py3k\IPython\deathrow\ipy_constants.py,PhysicalQuantityInteractive,2, m*K ; <class 'str'> 0.014387752 ; <class 'float'>,
1322,PhysicalQuantityInteractive,"0.0028977686 ; <class 'float'>, m*K ; <class 'str'>",b,D:\Testing\ipython\ipython-py3k\IPython\deathrow\ipy_constants.py,PhysicalQuantityInteractive,2, m*K ; <class 'str'> 0.0028977686 ; <class 'float'>,
1324,"ip,define_magic","p4 ; <class 'str'>, p4_f ; <class 'str'>",,D:\Testing\ipython\ipython-py3k\IPython\deathrow\ipy_p4.py,define_magic,2, p4_f ; <class 'str'> p4 ; <class 'str'>,ip
