,M_Call_Name,M_Call_Arg,Receiver_var,File_Name,MethodName,M_Call_Arg_len,Swap_arg_listing,MethodClass
3519,property,"_get_extra_flags ; <class 'str'>, _set_extra_flags ; <class 'str'>",extra_flags,D:\Testing\13\vsergeev\python-periphery\periphery\spi.py,property,2,"_get_extra_flags ; <class 'str'>, _set_extra_flags ; <class 'str'>",
3520,compile,"__recursioncache_locals_1 == __recursioncache_locals_2 ; <class 'str'>, ? ; <class 'str'>, eval ; <class 'str'>",co_equal,D:\Testing\13\w3c\wpt-tools\py\py\_code\code.py,compile,3, eval ; <class 'str'>  ? ; <class 'str'> __recursioncache_locals_1 == __recursioncache_locals_2 ; <class 'str'>,
3521,property,"getlocals ; <class 'str'>, None ;<class 'NoneType'>, None ;<class 'NoneType'>, locals of underlaying frame ;<class 'str'>",locals,D:\Testing\13\w3c\wpt-tools\py\py\_code\code.py,property,4, locals of underlaying frame ;<class 'str'>  None ;<class 'NoneType'>  None ;<class 'NoneType'> getlocals ; <class 'str'>,
3523,property,"name ; <class 'str'>, None ;<class 'NoneType'>, None ;<class 'NoneType'>, co_name of underlaying code ;<class 'str'>",name,D:\Testing\13\w3c\wpt-tools\py\py\_code\code.py,property,4, co_name of underlaying code ;<class 'str'>  None ;<class 'NoneType'>  None ;<class 'NoneType'> name ; <class 'str'>,
3524,property,"basename ; <class 'str'>, None ;<class 'NoneType'>, None ;<class 'NoneType'>, <ast.Name object at 0x0000022BADF65310> ;<class 'ast.Name'>",basename,D:\Testing\13\w3c\wpt-tools\py\py\_path\common.py,property,4, <ast.Name object at 0x0000022BADF65310> ;<class 'ast.Name'>  None ;<class 'NoneType'>  None ;<class 'NoneType'> basename ; <class 'str'>,
3525,property,"dirname ; <class 'str'>, None ;<class 'NoneType'>, None ;<class 'NoneType'>, <ast.Name object at 0x0000022BADD83A30> ;<class 'ast.Name'>",dirname,D:\Testing\13\w3c\wpt-tools\py\py\_path\common.py,property,4, <ast.Name object at 0x0000022BADD83A30> ;<class 'ast.Name'>  None ;<class 'NoneType'>  None ;<class 'NoneType'> dirname ; <class 'str'>,
3526,property,"purebasename ; <class 'str'>, None ;<class 'NoneType'>, None ;<class 'NoneType'>, <ast.Name object at 0x0000022BADD839D0> ;<class 'ast.Name'>",purebasename,D:\Testing\13\w3c\wpt-tools\py\py\_path\common.py,property,4, <ast.Name object at 0x0000022BADD839D0> ;<class 'ast.Name'>  None ;<class 'NoneType'>  None ;<class 'NoneType'> purebasename ; <class 'str'>,
3527,property,"ext ; <class 'str'>, None ;<class 'NoneType'>, None ;<class 'NoneType'>, <ast.Name object at 0x0000022BADFB8EE0> ;<class 'ast.Name'>",ext,D:\Testing\13\w3c\wpt-tools\py\py\_path\common.py,property,4, <ast.Name object at 0x0000022BADFB8EE0> ;<class 'ast.Name'>  None ;<class 'NoneType'>  None ;<class 'NoneType'> ext ; <class 'str'>,
3528,property,"__docget ; <class 'str'>, __docset ; <class 'str'>",__doc__,D:\Testing\13\w3c\wpt-tools\py\py\_apipkg.py,property,2,"__docget ; <class 'str'>, __docset ; <class 'str'>",
3530,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\13\w3c\wpt-tools\localpaths.py,insert,2,0 ; <class 'int'>,sys
3531,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\13\w3c\wpt-tools\localpaths.py,insert,2,0 ; <class 'int'>,sys
3532,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\13\w3c\wpt-tools\localpaths.py,insert,2,0 ; <class 'int'>,sys
3533,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\13\w3c\wpt-tools\localpaths.py,insert,2,0 ; <class 'int'>,sys
3534,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\13\w3c\wpt-tools\localpaths.py,insert,2,0 ; <class 'int'>,sys
3535,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\13\w3c\wpt-tools\localpaths.py,insert,2,0 ; <class 'int'>,sys
3536,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\13\w3c\wpt-tools\localpaths.py,insert,2,0 ; <class 'int'>,sys
3537,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\13\w3c\wpt-tools\localpaths.py,insert,2,0 ; <class 'int'>,sys
3538,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\13\w3c\wptserve\docs\conf.py,insert,2,0 ; <class 'int'>,sys
3545,datetime,"2002 ;<class 'int'>, 4 ;<class 'int'>, 7 ;<class 'int'>, 7 ;<class 'int'>, 0 ;<class 'int'>, 0 ;<class 'int'>",transition_time,D:\Testing\13\wakatime\komodo-wakatime\components\wakatime\packages\pytz3\tests\test_tzinfo.py,datetime,6, 0 ;<class 'int'>  0 ;<class 'int'>  7 ;<class 'int'>  7 ;<class 'int'>  4 ;<class 'int'> 2002 ;<class 'int'>,
3547,datetime,"2002 ;<class 'int'>, 10 ;<class 'int'>, 27 ;<class 'int'>, 6 ;<class 'int'>, 0 ;<class 'int'>, 0 ;<class 'int'>",transition_time,D:\Testing\13\wakatime\komodo-wakatime\components\wakatime\packages\pytz3\tests\test_tzinfo.py,datetime,6, 0 ;<class 'int'>  0 ;<class 'int'>  6 ;<class 'int'>  27 ;<class 'int'>  10 ;<class 'int'> 2002 ;<class 'int'>,
3548,datetime,"1945 ;<class 'int'>, 8 ;<class 'int'>, 14 ;<class 'int'>, 23 ;<class 'int'>, 0 ;<class 'int'>, 0 ;<class 'int'>",transition_time,D:\Testing\13\wakatime\komodo-wakatime\components\wakatime\packages\pytz3\tests\test_tzinfo.py,datetime,6, 0 ;<class 'int'>  0 ;<class 'int'>  23 ;<class 'int'>  14 ;<class 'int'>  8 ;<class 'int'> 1945 ;<class 'int'>,
3549,datetime,"1945 ;<class 'int'>, 9 ;<class 'int'>, 30 ;<class 'int'>, 6 ;<class 'int'>, 0 ;<class 'int'>, 0 ;<class 'int'>",transition_time,D:\Testing\13\wakatime\komodo-wakatime\components\wakatime\packages\pytz3\tests\test_tzinfo.py,datetime,6, 0 ;<class 'int'>  0 ;<class 'int'>  6 ;<class 'int'>  30 ;<class 'int'>  9 ;<class 'int'> 1945 ;<class 'int'>,
3550,datetime,"1915 ;<class 'int'>, 8 ;<class 'int'>, 4 ;<class 'int'>, 22 ;<class 'int'>, 36 ;<class 'int'>, 0 ;<class 'int'>",transition_time,D:\Testing\13\wakatime\komodo-wakatime\components\wakatime\packages\pytz3\tests\test_tzinfo.py,datetime,6, 0 ;<class 'int'>  36 ;<class 'int'>  22 ;<class 'int'>  4 ;<class 'int'>  8 ;<class 'int'> 1915 ;<class 'int'>,
3552,datetime,"1916 ;<class 'int'>, 12 ;<class 'int'>, 31 ;<class 'int'>, 22 ;<class 'int'>, 36 ;<class 'int'>, 0 ;<class 'int'>",transition_time,D:\Testing\13\wakatime\komodo-wakatime\components\wakatime\packages\pytz3\tests\test_tzinfo.py,datetime,6, 0 ;<class 'int'>  36 ;<class 'int'>  22 ;<class 'int'>  31 ;<class 'int'>  12 ;<class 'int'> 1916 ;<class 'int'>,
3553,datetime,"1941 ;<class 'int'>, 6 ;<class 'int'>, 23 ;<class 'int'>, 21 ;<class 'int'>, 0 ;<class 'int'>, 0 ;<class 'int'>",transition_time,D:\Testing\13\wakatime\komodo-wakatime\components\wakatime\packages\pytz3\tests\test_tzinfo.py,datetime,6, 0 ;<class 'int'>  0 ;<class 'int'>  21 ;<class 'int'>  23 ;<class 'int'>  6 ;<class 'int'> 1941 ;<class 'int'>,
3554,datetime,"1916 ;<class 'int'>, 5 ;<class 'int'>, 21 ;<class 'int'>, 2 ;<class 'int'>, 0 ;<class 'int'>, 0 ;<class 'int'>",transition_time,D:\Testing\13\wakatime\komodo-wakatime\components\wakatime\packages\pytz3\tests\test_tzinfo.py,datetime,6, 0 ;<class 'int'>  0 ;<class 'int'>  2 ;<class 'int'>  21 ;<class 'int'>  5 ;<class 'int'> 1916 ;<class 'int'>,
3555,datetime,"2037 ;<class 'int'>, 10 ;<class 'int'>, 25 ;<class 'int'>, 1 ;<class 'int'>, 0 ;<class 'int'>, 0 ;<class 'int'>",transition_time,D:\Testing\13\wakatime\komodo-wakatime\components\wakatime\packages\pytz3\tests\test_tzinfo.py,datetime,6, 0 ;<class 'int'>  0 ;<class 'int'>  1 ;<class 'int'>  25 ;<class 'int'>  10 ;<class 'int'> 2037 ;<class 'int'>,
3556,datetime,"1912 ;<class 'int'>, 1 ;<class 'int'>, 12 ;<class 'int'>, 12 ;<class 'int'>, 54 ;<class 'int'>, 12 ;<class 'int'>",transition_time,D:\Testing\13\wakatime\komodo-wakatime\components\wakatime\packages\pytz3\tests\test_tzinfo.py,datetime,6, 12 ;<class 'int'>  54 ;<class 'int'>  12 ;<class 'int'>  12 ;<class 'int'>  1 ;<class 'int'> 1912 ;<class 'int'>,
3557,datetime,"1997 ;<class 'int'>, 3 ;<class 'int'>, 1 ;<class 'int'>, 15 ;<class 'int'>, 0 ;<class 'int'>, 0 ;<class 'int'>",transition_time,D:\Testing\13\wakatime\komodo-wakatime\components\wakatime\packages\pytz3\tests\test_tzinfo.py,datetime,6, 0 ;<class 'int'>  0 ;<class 'int'>  15 ;<class 'int'>  1 ;<class 'int'>  3 ;<class 'int'> 1997 ;<class 'int'>,
3558,datetime,"1912 ;<class 'int'>, 10 ;<class 'int'>, 1 ;<class 'int'>, 9 ;<class 'int'>, 58 ;<class 'int'>, 16 ;<class 'int'>",transition_time,D:\Testing\13\wakatime\komodo-wakatime\components\wakatime\packages\pytz3\tests\test_tzinfo.py,datetime,6, 16 ;<class 'int'>  58 ;<class 'int'>  9 ;<class 'int'>  1 ;<class 'int'>  10 ;<class 'int'> 1912 ;<class 'int'>,
3559,datetime,"2011 ;<class 'int'>, 12 ;<class 'int'>, 30 ;<class 'int'>, 10 ;<class 'int'>, 0 ;<class 'int'>, 0 ;<class 'int'>",transition_time,D:\Testing\13\wakatime\komodo-wakatime\components\wakatime\packages\pytz3\tests\test_tzinfo.py,datetime,6, 0 ;<class 'int'>  0 ;<class 'int'>  10 ;<class 'int'>  30 ;<class 'int'>  12 ;<class 'int'> 2011 ;<class 'int'>,
3560,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\13\wakatime\sublime-wakatime\packages\wakatime\main.py,insert,2,0 ; <class 'int'>,sys
3561,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\13\wakatime\sublime-wakatime\packages\wakatime\main.py,insert,2,0 ; <class 'int'>,sys
3562,namedtuple,"Blob ; <class 'str'>, List_value ; List",B,D:\Testing\13\wal-e\wal-e\tests\test_wabs_deleter.py,namedtuple,2, List_value ; List Blob ; <class 'str'>,
3563,partial,"<ast.Name object at 0x0000022BAE07E730> ; <class 'ast.Name'>, aws ; <class 'str'>",Credentials,D:\Testing\13\wal-e\wal-e\wal_e\blobstore\s3\s3_credentials.py,partial,2, aws ; <class 'str'> <ast.Name object at 0x0000022BAE07E730> ; <class 'ast.Name'>,
3564,partial,"InstanceProfileProvider ; <class 'str'>, aws ; <class 'str'>",InstanceProfileCredentials,D:\Testing\13\wal-e\wal-e\wal_e\blobstore\s3\s3_credentials.py,partial,2, aws ; <class 'str'> InstanceProfileProvider ; <class 'str'>,
3567,CFUNCTYPE,"None ; <class 'NoneType'>, _libusb_transfer_p ; <class 'str'>",_libusb_transfer_cb_fn_p,D:\Testing\13\walac\pyusb\usb\backend\libusb1.py,CFUNCTYPE,2, _libusb_transfer_p ; <class 'str'> None ; <class 'NoneType'>,
3571,property,", _set_north ; <class 'str'>",north,D:\Testing\13\walkscore\City-Go-Round\geo\geotypes.py,property,2,", _set_north ; <class 'str'>",
3572,property,", _set_east ; <class 'str'>",east,D:\Testing\13\walkscore\City-Go-Round\geo\geotypes.py,property,2,", _set_east ; <class 'str'>",
3573,property,", _set_south ; <class 'str'>",south,D:\Testing\13\walkscore\City-Go-Round\geo\geotypes.py,property,2,", _set_south ; <class 'str'>",
3574,property,", _set_west ; <class 'str'>",west,D:\Testing\13\walkscore\City-Go-Round\geo\geotypes.py,property,2,", _set_west ; <class 'str'>",
3575,"logging,info","Loading %s, app version = %s ; <class 'str'>, __name__ ; <class 'str'>, ",,D:\Testing\13\walkscore\City-Go-Round\bootstrap.py,info,4, __name__ ; <class 'str'>  app version = %s ; <class 'str'> Loading %s,logging
3578,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\13\wangjeaf\CSSCheckStyle\tests\unit\config\helper.py,insert,2,0 ; <class 'int'>,sys
3579,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\13\wangjeaf\CSSCheckStyle\tests\unit\hacks\helper.py,insert,2,0 ; <class 'int'>,sys
3580,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\13\wangjeaf\CSSCheckStyle\tests\unit\order\helper.py,insert,2,0 ; <class 'int'>,sys
3581,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\13\wangjeaf\CSSCheckStyle\tests\unit\parser\helper.py,insert,2,0 ; <class 'int'>,sys
3582,"sys,path,insert","0 ; <class 'int'>, project_root ; <class 'str'>",,D:\Testing\13\wapiflapi\gxf\docs\conf.py,insert,2, project_root ; <class 'str'> 0 ; <class 'int'>,sys
3585,expmod,"2 ; <class 'int'>, , q ; <class 'str'>",I,D:\Testing\13\warner\python-ed25519\kat.py,expmod,3, q ; <class 'str'>   2 ; <class 'int'>,
3587,"sys,path,insert","0 ; <class 'int'>, src ; <class 'str'>",,D:\Testing\13\warner\python-versioneer\test\git\test_git.py,insert,2, src ; <class 'str'> 0 ; <class 'int'>,sys
3588,"sys,path,insert","0 ; <class 'int'>, src ; <class 'str'>",,D:\Testing\13\warner\python-versioneer\test\git\test_invocations.py,insert,2, src ; <class 'str'> 0 ; <class 'int'>,sys
3590,"admin,site,register","SourceRepository ; <class 'str'>, SourceRepositoryAdmin ; <class 'str'>",,D:\Testing\13\washingtontimes\django-repositories\repositories\admin.py,register,2, SourceRepositoryAdmin ; <class 'str'> SourceRepository ; <class 'str'>,admin
3591,StringField,"Email address ;<class 'str'>, List_value ; List",email,D:\Testing\13\WatchPeopleCode\WatchPeopleCode\wpc\forms.py,StringField,2, List_value ; List Email address ;<class 'str'>,
3593,StringField,"Email address ;<class 'str'>, List_value ; List",email,D:\Testing\13\WatchPeopleCode\WatchPeopleCode\wpc\forms.py,StringField,2, List_value ; List Email address ;<class 'str'>,
3595,StringField,"Email address ;<class 'str'>, List_value ; List",email,D:\Testing\13\WatchPeopleCode\WatchPeopleCode\wpc\forms.py,StringField,2, List_value ; List Email address ;<class 'str'>,
3597,StringField,"YouTube link ;<class 'str'>, List_value ; List",link,D:\Testing\13\WatchPeopleCode\WatchPeopleCode\wpc\forms.py,StringField,2, List_value ; List YouTube link ;<class 'str'>,
3599,TextAreaField,"Streamers need your ideas. What kind of streams would you like to see here? ;<class 'str'>, List_value ; List",description,D:\Testing\13\WatchPeopleCode\WatchPeopleCode\wpc\forms.py,TextAreaField,2, List_value ; List Streamers need your ideas. What kind of streams would you like to see here? ;<class 'str'>,
3601,StringField,"Title ;<class 'str'>, List_value ; List",title,D:\Testing\13\WatchPeopleCode\WatchPeopleCode\wpc\forms.py,StringField,2, List_value ; List Title ;<class 'str'>,
3607,StringField,"YouTube channel ;<class 'str'>, List_value ; List",youtube_channel,D:\Testing\13\WatchPeopleCode\WatchPeopleCode\wpc\forms.py,StringField,2, List_value ; List YouTube channel ;<class 'str'>,
3608,StringField,"Twitch channel ;<class 'str'>, List_value ; List",twitch_channel,D:\Testing\13\WatchPeopleCode\WatchPeopleCode\wpc\forms.py,StringField,2, List_value ; List Twitch channel ;<class 'str'>,
3609,TextAreaField,"Info ;<class 'str'>, List_value ; List",info,D:\Testing\13\WatchPeopleCode\WatchPeopleCode\wpc\forms.py,TextAreaField,2, List_value ; List Info ;<class 'str'>,
3620,namedtuple,"RecordingCase ; <class 'str'>, List_value ; List",RecordingCase,D:\Testing\13\waveform80\picamera\tests\test_record.py,namedtuple,2, List_value ; List RecordingCase ; <class 'str'>,
3623,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\13\waynemoore\sublime-gherkin-formatter\sublime-gherkin-formatter.py,insert,2,0 ; <class 'int'>,sys
3633,setattr,"libcrypto ; <class 'str'>, ",,D:\Testing\13\wbond\oscrypto\oscrypto\_openssl\_libcrypto_ctypes.py,setattr,2,libcrypto ; <class 'str'>,
3634,setattr,"libcrypto ; <class 'str'>, EVP_PKEY_CTX ; <class 'str'>, ",,D:\Testing\13\wbond\oscrypto\oscrypto\_openssl\_libcrypto_ctypes.py,setattr,3, EVP_PKEY_CTX ; <class 'str'> libcrypto ; <class 'str'>,
3635,setattr,"libcrypto ; <class 'str'>, EVP_PKEY_CTX ; <class 'str'>, EVP_PKEY_CTX ; <class 'str'>",,D:\Testing\13\wbond\oscrypto\oscrypto\_openssl\_libcrypto_ctypes.py,setattr,3, EVP_PKEY_CTX ; <class 'str'>  EVP_PKEY_CTX ; <class 'str'> libcrypto ; <class 'str'>,
3636,setattr,"libcrypto ; <class 'str'>, ",,D:\Testing\13\wbond\oscrypto\oscrypto\_openssl\_libcrypto_ctypes.py,setattr,2,libcrypto ; <class 'str'>,
3637,setattr,"libcrypto ; <class 'str'>, BIGNUM ; <class 'str'>, ",,D:\Testing\13\wbond\oscrypto\oscrypto\_openssl\_libcrypto_ctypes.py,setattr,3, BIGNUM ; <class 'str'> libcrypto ; <class 'str'>,
3638,setattr,"libcrypto ; <class 'str'>, BIGNUM ; <class 'str'>, BIGNUM ; <class 'str'>",,D:\Testing\13\wbond\oscrypto\oscrypto\_openssl\_libcrypto_ctypes.py,setattr,3, BIGNUM ; <class 'str'>  BIGNUM ; <class 'str'> libcrypto ; <class 'str'>,
3651,setattr,"libssl ; <class 'str'>, ",,D:\Testing\13\wbond\oscrypto\oscrypto\_openssl\_libssl_ctypes.py,setattr,2,libssl ; <class 'str'>,
3652,setattr,"libssl ; <class 'str'>, _STACK ; <class 'str'>, ",,D:\Testing\13\wbond\oscrypto\oscrypto\_openssl\_libssl_ctypes.py,setattr,3, _STACK ; <class 'str'> libssl ; <class 'str'>,
3653,setattr,"libssl ; <class 'str'>, _STACK ; <class 'str'>, _STACK ; <class 'str'>",,D:\Testing\13\wbond\oscrypto\oscrypto\_openssl\_libssl_ctypes.py,setattr,3, _STACK ; <class 'str'>  _STACK ; <class 'str'> libssl ; <class 'str'>,
3654,setattr,"libssl ; <class 'str'>, ",,D:\Testing\13\wbond\oscrypto\oscrypto\_openssl\_libssl_ctypes.py,setattr,2,libssl ; <class 'str'>,
3655,setattr,"libssl ; <class 'str'>, X509 ; <class 'str'>, ",,D:\Testing\13\wbond\oscrypto\oscrypto\_openssl\_libssl_ctypes.py,setattr,3, X509 ; <class 'str'> libssl ; <class 'str'>,
3656,setattr,"libssl ; <class 'str'>, X509 ; <class 'str'>, X509 ; <class 'str'>",,D:\Testing\13\wbond\oscrypto\oscrypto\_openssl\_libssl_ctypes.py,setattr,3, X509 ; <class 'str'>  X509 ; <class 'str'> libssl ; <class 'str'>,
3668,setattr,"CoreFoundation ; <class 'str'>, ",,D:\Testing\13\wbond\oscrypto\oscrypto\_osx\_core_foundation_ctypes.py,setattr,2,CoreFoundation ; <class 'str'>,
3669,setattr,"CoreFoundation ; <class 'str'>, CFDataRef ; <class 'str'>, ",,D:\Testing\13\wbond\oscrypto\oscrypto\_osx\_core_foundation_ctypes.py,setattr,3, CFDataRef ; <class 'str'> CoreFoundation ; <class 'str'>,
3670,setattr,"CoreFoundation ; <class 'str'>, CFDataRef ; <class 'str'>, CFDataRef ; <class 'str'>",,D:\Testing\13\wbond\oscrypto\oscrypto\_osx\_core_foundation_ctypes.py,setattr,3, CFDataRef ; <class 'str'>  CFDataRef ; <class 'str'> CoreFoundation ; <class 'str'>,
3671,setattr,"CoreFoundation ; <class 'str'>, ",,D:\Testing\13\wbond\oscrypto\oscrypto\_osx\_core_foundation_ctypes.py,setattr,2,CoreFoundation ; <class 'str'>,
3672,setattr,"CoreFoundation ; <class 'str'>, CFErrorRef ; <class 'str'>, ",,D:\Testing\13\wbond\oscrypto\oscrypto\_osx\_core_foundation_ctypes.py,setattr,3, CFErrorRef ; <class 'str'> CoreFoundation ; <class 'str'>,
3673,setattr,"CoreFoundation ; <class 'str'>, CFErrorRef ; <class 'str'>, CFErrorRef ; <class 'str'>",,D:\Testing\13\wbond\oscrypto\oscrypto\_osx\_core_foundation_ctypes.py,setattr,3, CFErrorRef ; <class 'str'>  CFErrorRef ; <class 'str'> CoreFoundation ; <class 'str'>,
3674,setattr,"CoreFoundation ; <class 'str'>, ",,D:\Testing\13\wbond\oscrypto\oscrypto\_osx\_core_foundation_ctypes.py,setattr,2,CoreFoundation ; <class 'str'>,
3675,setattr,"CoreFoundation ; <class 'str'>, CFArrayRef ; <class 'str'>, ",,D:\Testing\13\wbond\oscrypto\oscrypto\_osx\_core_foundation_ctypes.py,setattr,3, CFArrayRef ; <class 'str'> CoreFoundation ; <class 'str'>,
3676,setattr,"CoreFoundation ; <class 'str'>, CFArrayRef ; <class 'str'>, CFArrayRef ; <class 'str'>",,D:\Testing\13\wbond\oscrypto\oscrypto\_osx\_core_foundation_ctypes.py,setattr,3, CFArrayRef ; <class 'str'>  CFArrayRef ; <class 'str'> CoreFoundation ; <class 'str'>,
3679,setattr,"bcrypt ; <class 'str'>, ",,D:\Testing\13\wbond\oscrypto\oscrypto\_win\_cng_ctypes.py,setattr,2,bcrypt ; <class 'str'>,
3680,setattr,"bcrypt ; <class 'str'>, BCRYPT_ALG_HANDLE ; <class 'str'>, ",,D:\Testing\13\wbond\oscrypto\oscrypto\_win\_cng_ctypes.py,setattr,3, BCRYPT_ALG_HANDLE ; <class 'str'> bcrypt ; <class 'str'>,
3681,setattr,"bcrypt ; <class 'str'>, BCRYPT_ALG_HANDLE ; <class 'str'>, BCRYPT_ALG_HANDLE ; <class 'str'>",,D:\Testing\13\wbond\oscrypto\oscrypto\_win\_cng_ctypes.py,setattr,3, BCRYPT_ALG_HANDLE ; <class 'str'>  BCRYPT_ALG_HANDLE ; <class 'str'> bcrypt ; <class 'str'>,
3682,setattr,"bcrypt ; <class 'str'>, ",,D:\Testing\13\wbond\oscrypto\oscrypto\_win\_cng_ctypes.py,setattr,2,bcrypt ; <class 'str'>,
3683,setattr,"bcrypt ; <class 'str'>, BCRYPT_KEY_HANDLE ; <class 'str'>, ",,D:\Testing\13\wbond\oscrypto\oscrypto\_win\_cng_ctypes.py,setattr,3, BCRYPT_KEY_HANDLE ; <class 'str'> bcrypt ; <class 'str'>,
3684,setattr,"bcrypt ; <class 'str'>, BCRYPT_KEY_HANDLE ; <class 'str'>, BCRYPT_KEY_HANDLE ; <class 'str'>",,D:\Testing\13\wbond\oscrypto\oscrypto\_win\_cng_ctypes.py,setattr,3, BCRYPT_KEY_HANDLE ; <class 'str'>  BCRYPT_KEY_HANDLE ; <class 'str'> bcrypt ; <class 'str'>,
3685,setattr,"bcrypt ; <class 'str'>, ",,D:\Testing\13\wbond\oscrypto\oscrypto\_win\_cng_ctypes.py,setattr,2,bcrypt ; <class 'str'>,
3686,setattr,"bcrypt ; <class 'str'>, BCRYPT_RSAKEY_BLOB ; <class 'str'>, ",,D:\Testing\13\wbond\oscrypto\oscrypto\_win\_cng_ctypes.py,setattr,3, BCRYPT_RSAKEY_BLOB ; <class 'str'> bcrypt ; <class 'str'>,
3687,setattr,"bcrypt ; <class 'str'>, BCRYPT_RSAKEY_BLOB ; <class 'str'>, BCRYPT_RSAKEY_BLOB ; <class 'str'>",,D:\Testing\13\wbond\oscrypto\oscrypto\_win\_cng_ctypes.py,setattr,3, BCRYPT_RSAKEY_BLOB ; <class 'str'>  BCRYPT_RSAKEY_BLOB ; <class 'str'> bcrypt ; <class 'str'>,
3688,setattr,"bcrypt ; <class 'str'>, ",,D:\Testing\13\wbond\oscrypto\oscrypto\_win\_cng_ctypes.py,setattr,2,bcrypt ; <class 'str'>,
3689,setattr,"bcrypt ; <class 'str'>, BCRYPT_DSA_KEY_BLOB ; <class 'str'>, ",,D:\Testing\13\wbond\oscrypto\oscrypto\_win\_cng_ctypes.py,setattr,3, BCRYPT_DSA_KEY_BLOB ; <class 'str'> bcrypt ; <class 'str'>,
3690,setattr,"bcrypt ; <class 'str'>, BCRYPT_DSA_KEY_BLOB ; <class 'str'>, BCRYPT_DSA_KEY_BLOB ; <class 'str'>",,D:\Testing\13\wbond\oscrypto\oscrypto\_win\_cng_ctypes.py,setattr,3, BCRYPT_DSA_KEY_BLOB ; <class 'str'>  BCRYPT_DSA_KEY_BLOB ; <class 'str'> bcrypt ; <class 'str'>,
3691,setattr,"bcrypt ; <class 'str'>, ",,D:\Testing\13\wbond\oscrypto\oscrypto\_win\_cng_ctypes.py,setattr,2,bcrypt ; <class 'str'>,
3692,setattr,"bcrypt ; <class 'str'>, BCRYPT_DSA_KEY_BLOB_V2 ; <class 'str'>, ",,D:\Testing\13\wbond\oscrypto\oscrypto\_win\_cng_ctypes.py,setattr,3, BCRYPT_DSA_KEY_BLOB_V2 ; <class 'str'> bcrypt ; <class 'str'>,
3693,setattr,"bcrypt ; <class 'str'>, BCRYPT_DSA_KEY_BLOB_V2 ; <class 'str'>, BCRYPT_DSA_KEY_BLOB_V2 ; <class 'str'>",,D:\Testing\13\wbond\oscrypto\oscrypto\_win\_cng_ctypes.py,setattr,3, BCRYPT_DSA_KEY_BLOB_V2 ; <class 'str'>  BCRYPT_DSA_KEY_BLOB_V2 ; <class 'str'> bcrypt ; <class 'str'>,
3694,setattr,"bcrypt ; <class 'str'>, ",,D:\Testing\13\wbond\oscrypto\oscrypto\_win\_cng_ctypes.py,setattr,2,bcrypt ; <class 'str'>,
3695,setattr,"bcrypt ; <class 'str'>, BCRYPT_ECCKEY_BLOB ; <class 'str'>, ",,D:\Testing\13\wbond\oscrypto\oscrypto\_win\_cng_ctypes.py,setattr,3, BCRYPT_ECCKEY_BLOB ; <class 'str'> bcrypt ; <class 'str'>,
3696,setattr,"bcrypt ; <class 'str'>, BCRYPT_ECCKEY_BLOB ; <class 'str'>, BCRYPT_ECCKEY_BLOB ; <class 'str'>",,D:\Testing\13\wbond\oscrypto\oscrypto\_win\_cng_ctypes.py,setattr,3, BCRYPT_ECCKEY_BLOB ; <class 'str'>  BCRYPT_ECCKEY_BLOB ; <class 'str'> bcrypt ; <class 'str'>,
3697,setattr,"bcrypt ; <class 'str'>, ",,D:\Testing\13\wbond\oscrypto\oscrypto\_win\_cng_ctypes.py,setattr,2,bcrypt ; <class 'str'>,
3698,setattr,"bcrypt ; <class 'str'>, BCRYPT_PKCS1_PADDING_INFO ; <class 'str'>, ",,D:\Testing\13\wbond\oscrypto\oscrypto\_win\_cng_ctypes.py,setattr,3, BCRYPT_PKCS1_PADDING_INFO ; <class 'str'> bcrypt ; <class 'str'>,
3699,setattr,"bcrypt ; <class 'str'>, BCRYPT_PKCS1_PADDING_INFO ; <class 'str'>, BCRYPT_PKCS1_PADDING_INFO ; <class 'str'>",,D:\Testing\13\wbond\oscrypto\oscrypto\_win\_cng_ctypes.py,setattr,3, BCRYPT_PKCS1_PADDING_INFO ; <class 'str'>  BCRYPT_PKCS1_PADDING_INFO ; <class 'str'> bcrypt ; <class 'str'>,
3700,setattr,"bcrypt ; <class 'str'>, ",,D:\Testing\13\wbond\oscrypto\oscrypto\_win\_cng_ctypes.py,setattr,2,bcrypt ; <class 'str'>,
